NAME:,running2,,
0.684,-2.71,-4.24,2.47
0.685,-0.67,-4.24,6.39
0.686,-4.59,-9.22,12.98
0.687,0.51,-9.92,20.01
0.688,-3.02,-1.88,15.69
0.689,0.24,-2.59,9.65
0.69,-0.98,-2.55,3.96
0.691,-0.67,1.29,3.37
0.692,1.77,1.37,2.67
0.693,1.33,0.31,1.53
0.694,2.51,1.65,4.16
0.695,4.16,-1.65,5.26
0.696,2.35,-7.96,17.3
0.697,-0.08,0.9,20.01
0.698,4.39,-8.63,13.57
0.699,-1.18,-5.57,6.32
0.7,-0.35,-2.79,4.43
0.701,0.71,-3.06,4.28
0.702,-2.04,-4,3.3
0.703,-2.75,-4.24,4.24
0.704,-2,-5.06,8.67
0.705,-4.12,-9.34,16.32
0.706,0.47,-6.51,20.01
0.707,-1.96,-2.71,13.1
0.708,0.71,-4.24,8.08
0.709,-1.69,-0.98,3.69
0.71,0.78,3.02,4.51
0.711,1.1,2.31,2.67
0.712,-0.47,1.84,1.8
0.713,0.51,2.94,2.24
0.714,3.61,-4.94,4.82
0.715,3.92,-4.82,16.48
0.716,3.65,-0.51,19.61
0.717,6.2,-9.61,14.16
0.718,3.37,-7.14,14.4
0.719,-0.16,-3.18,10.59
0.72,-1.37,-5.26,3.88
0.721,-3.14,-2.82,1.37
0.722,-3.65,-4.2,-0.08
0.723,-2.28,-3.92,5.65
0.724,-2.16,-5.88,8.47
0.725,-2,-8.94,13.69
0.726,-0.12,-4.67,16.87
0.727,0.27,-2.67,9.18
0.728,0.08,-2.2,5.61
0.729,0.04,3.3,6.51
0.73,2.75,2,5.37
0.731,2.9,0.47,4.43
0.732,3.02,1.73,6.55
0.733,5.3,0.71,4.63
0.734,4.28,-8.36,9.26
0.735,0.55,0.35,15.81
0.736,4.71,-6.35,16.08
0.737,0.94,-5.73,13.77
0.738,-0.16,-3.84,9.38
0.739,0.2,-4.86,4.43
0.74,-0.27,-4.86,2.86
0.741,-2,-3.96,3.14
0.742,-1.14,-3.69,5.96
0.743,-2.82,-9.73,11.92
0.744,-0.04,-5.06,19.93
0.745,-2.2,-2.55,15.53
0.746,0.86,-2.71,11.06
0.747,-0.59,-0.86,5.84
0.748,1.06,1.02,3.88
0.749,2.51,1.69,2.67
0.75,1.06,0.55,1.53
0.751,1.92,2.08,3.53
0.752,3.41,-1.14,4.59
0.753,1.69,-9.3,12.16
0.754,-0.55,-0.04,18.4
0.755,3.88,-5.92,13.06
0.756,1.88,-8.47,8.28
0.757,-1.73,-2.75,8.71
0.758,0.04,-2.98,7.1
0.759,-1.49,-5.65,2.63
0.76,-3.65,-4.55,3.06
0.761,-2.47,-4,8.12
0.762,-3.77,-11.1,10.9
0.763,-0.82,-6.24,17.97
0.764,-3.49,-1.26,15.53
0.765,2.47,-1.77,10.59
0.766,-0.82,-2.24,4.51
0.767,0.63,0.9,4.51
0.768,0.55,2.51,3.73
0.769,1.49,0.82,3.37
0.77,2.9,1.14,5.45
0.771,3.3,0,6.75
0.772,1.73,-7.37,14.47
0.773,-0.82,-0.12,16.79
0.774,5.77,-6.12,14.12
0.775,2.59,-6.9,7.65
0.776,-0.98,-2.59,4.59
0.777,1.41,-2.47,7.34
0.778,-1.69,-5.61,3.45
0.779,-2.51,-6.12,3.61
0.78,-1.77,-4.71,8
0.781,-2.55,-7.22,9.18
0.782,-3.14,-7.77,17.06
0.783,-2.31,-4.39,17.61
0.784,-1.45,-1.49,12.63
0.785,2.39,-3.41,7.92
0.786,-4.67,2.47,3.22
0.787,3.06,2.63,4.9
0.788,1.92,0.59,2.59
0.789,2.35,1.57,4.67
0.79,1.88,3.45,7.45
0.791,0.75,-9.14,6.43
0.792,0.51,-2.59,14.91
0.793,1.88,-6.9,15.1
0.794,0.35,-9.34,13.77
0.795,-2.59,-2.51,12.36
0.796,-2.31,-3.8,6.08
0.797,-0.94,-5.14,2.86
0.798,-3.37,-3.22,1.29
0.799,-3.69,-4.9,4.35
0.8,-1.33,-2.63,7.73
0.801,-3.33,-8.9,14.79
0.802,0.16,-8.04,18.12
0.803,-4.47,-3.06,13.26
0.804,1.29,-2.79,7.77
0.805,-1.18,-1.18,4.98
0.806,0.2,3.96,7.53
0.807,0.82,3.49,5.65
0.808,0.98,0.04,3.02
0.809,2.71,2.16,6.35
0.81,3.8,-0.67,5.73
0.811,1.45,-9.96,12.24
0.812,0.63,2.35,19.97
0.813,2.47,-4.2,14.47
0.814,2.59,-8.2,5.69
0.815,-1.57,-1.26,6.51
0.816,-2,-2.51,5.45
0.817,-3.77,-4.63,2.82
0.818,-2.9,-5.61,3.33
0.819,-0.55,-4.16,8.51
0.82,-3.73,-10.16,11.85
0.821,-1.22,-8.94,19.85
0.822,-4.67,-1.69,18.75
0.823,-1.06,-2.59,11.1
0.824,0.51,-1.77,5.69
0.825,-0.2,2.94,3.73
0.826,1.96,1.69,2.63
0.827,2.75,0.12,3.14
0.828,2.31,4,6.39
0.829,3.73,1.65,4.94
0.83,1.37,-10.55,13.69
0.831,-2.82,6.47,19.89
0.832,4.94,-10.67,14.55
0.833,0.47,-5.14,7.81
0.834,-3.18,-1.06,3.49
0.835,0.12,-3.37,3.69
0.836,-2.28,-5.37,2.2
0.837,-4,-6,2.16
0.838,-2.16,-6.16,7.81
0.839,-2.82,-10.28,13.53
0.84,-0.78,-7.1,20.01
0.841,-3.18,-0.59,18.16
0.842,0.27,-1.14,9.69
0.843,0.67,-2.28,5.33
0.844,-1.06,1.14,2.31
0.845,1.61,3.77,2.47
0.846,2.24,1.61,1.14
0.847,2.04,2.12,2.12
0.848,4.51,2.04,6.47
0.849,0.82,-12.04,12.55
0.85,-4.08,2.63,18.75
0.851,5.33,-6.86,16.59
0.852,-0.86,-7.06,8.16
0.853,-0.71,-2.39,7.88
0.854,2.31,-3.06,7.69
0.855,-1.22,-6.71,2.71
0.856,-2.67,-5.53,2.67
0.857,-2.28,-3.77,6.43
0.858,-5.18,-12,11.18
0.859,-2.98,-4.51,18.83
0.86,-4.59,-2.67,14.2
0.861,0.59,-2.39,8.08
0.862,-0.71,-1.49,4.24
0.863,-0.55,1.88,3.96
0.864,0.75,3.8,4.51
0.865,1.14,1.92,3.69
0.866,1.8,2.82,5.26
0.867,5.96,-0.31,9.1
0.868,2.98,-11.69,15.26
0.869,-2.67,1.77,17.46
0.87,5.33,-7.14,13.89
0.871,2.9,-9.65,7.49
0.872,-0.55,-2.94,8.32
0.873,-1.65,-1.26,6.47
0.874,-3.22,-5.92,2.59
0.875,-2.75,-5.06,3.57
0.876,-1.88,-4.24,6.24
0.877,-6.67,-11.34,8.39
0.878,-3.61,-5.84,16.63
0.879,-4.2,-4.67,12.71
0.88,-0.16,-3.88,6.39
0.881,0.39,1.26,8.24
0.882,0.35,5.14,9.18
0.883,0.39,1.1,4.59
0.884,3.45,0.31,5.3
0.885,3.33,1.41,4.75
0.886,4,0.08,4.98
0.887,3.22,-11.85,9.69
0.888,0.16,-3.26,20.01
0.889,-0.31,-7.69,15.26
0.89,2.59,-8.36,7.69
0.891,-1.22,-3.8,3.33
0.892,0.04,-2.86,5.53
0.893,-1.41,-3.22,2.63
0.894,-3.18,-5.88,1.77
0.895,-0.94,-4.16,5.14
0.896,-2.82,-6.47,9.3
0.897,-5.53,-9.45,18.04
0.898,0.78,-6.16,20.01
0.899,-0.43,-2.82,11.45
0.9,0.51,-3.77,6.2
0.901,-1.22,-0.71,5.37
0.902,0.35,4,6.51
0.903,1.26,2.67,4.08
0.904,1.88,0.55,3.1
0.905,2.2,3.92,5.22
0.906,5.26,-0.47,7.1
0.907,1.06,-9.34,14.12
0.908,-2.31,-0.39,13.34
0.909,6.71,-11.73,10.28
0.91,3.69,-10.87,9.81
0.911,-2.35,0.2,10.63
0.912,-2.67,-2.63,4.63
0.913,-0.82,-7.14,1.29
0.914,-2.59,-5.77,1.41
0.915,-3.14,-5.14,4.82
0.916,-2.28,-8,9.89
0.917,-2.55,-8.67,16.83
0.918,-2.51,-6.98,15.34
0.919,0.63,-2.12,9.81
0.92,1.26,-4,7.61
0.921,-0.67,1.41,6.35
0.922,0.75,2.9,4.98
0.923,2.04,0.94,3.18
0.924,2.04,0.75,3.8
0.925,2.43,3.06,6.39
0.926,3.61,-7.41,8.75
0.927,3.61,-5.53,16.08
0.928,0.55,0.82,15.81
0.929,5.65,-10.16,11.02
0.93,0.98,-6.43,6.63
0.931,0.04,-2.55,8.83
0.932,0.24,-3.41,7.81
0.933,-3.1,-7.49,2.86
0.934,-3.14,-6.2,4.39
0.935,-1.33,-4.31,7.73
0.936,-3.8,-11.77,12.28
0.937,0.39,-4.24,19.77
0.938,-3.3,-2,13.85
0.939,0.43,-1.92,6.86
0.94,-1.14,-1.57,2.16
0.941,-0.75,2.63,2.67
0.942,3.45,4.04,3.77
0.943,2.43,-0.24,2.12
0.944,4.35,1.37,5.41
0.945,4.24,-3.06,10.63
0.946,4.35,-6.79,18.48
0.947,0.24,-0.51,16.04
0.948,3.69,-9.53,11.26
0.949,2.12,-6,10.24
0.95,-0.31,-0.35,8.98
0.951,0.47,-4.35,4.67
0.952,-0.82,-6.43,1.96
0.953,-3.41,-5.84,1.37
0.954,-0.9,-5.33,6.24
0.955,-4.39,-11.26,13.26
0.956,-0.16,-4.98,20.01
0.957,-2,-3.61,16.83
0.958,-1.22,-2.39,7.88
0.959,0,-2.24,3.14
0.96,-0.86,2.04,2.04
0.961,1.41,4.63,2.98
0.962,2.79,0.75,2.28
0.963,2.86,1.65,3.92
0.964,5.26,-0.71,9.1
0.965,4.82,-12.55,17.42
0.966,-0.27,-0.75,19.38
0.967,5.49,-6.55,14.51
0.968,6.2,-10.59,9.06
0.969,-0.16,-3.88,5.49
0.97,-0.08,-1.84,5.14
0.971,-3.1,-5.45,1.92
0.972,-4.39,-5.41,2.24
0.973,-2.43,-4.86,6.24
0.974,-5.02,-8.9,10.28
0.975,-3.45,-6.75,18.51
0.976,0.2,-6.51,17.81
0.977,-1.41,-1.06,8.67
0.978,-0.82,-2.39,3.96
0.979,-0.82,0.43,1.88
0.98,1.8,4,2.39
0.981,3.14,1.22,3.45
0.982,2.47,2.31,4.75
0.983,6.12,0.67,9.53
0.984,2.51,-10.55,14.91
0.985,1.53,-0.08,18.2
0.986,3.65,-7.69,14.87
0.987,1.88,-7.37,12
0.988,0,-3.61,10.71
0.989,-1.14,-4.51,5.77
0.99,-1.84,-5.92,1.45
0.991,-2.24,-4.55,1.1
0.992,-2.98,-4.55,4.35
0.993,-3.57,-5.41,6.98
0.994,-7.1,-12.08,18.16
0.995,2.16,-7.61,20.01
0.996,-1.41,-1.69,11.57
0.997,-0.78,-2.31,3.33
0.998,0.08,0.2,1.8
0.999,0.71,3.14,2.08
1,3.77,2.55,2.59
1.001,4,0.82,1.1
1.002,-2.67,1.57,2.75
1.003,3.49,-1.8,10.12
1.004,4.82,-10.79,16.51
1.005,0.86,4.59,20.01
1.006,4.94,-7.65,16.2
1.007,-0.71,-5.57,9.89
1.008,-0.43,-4.39,7.88
1.009,-1.57,-5.22,3.49
1.01,-4.16,-7.18,1.14
1.011,-3.45,-4.79,3.88
1.012,-3.88,-6,5.37
1.013,-8,-13.45,12.24
1.014,0.35,-6,20.01
1.015,-1.73,-5.02,14.2
1.016,-1.57,-3.02,4.79
1.017,0,-0.39,2.51
1.018,0.39,3.45,3.02
1.019,2.59,5.14,2.9
1.02,1.57,-0.75,1.37
1.021,0.51,3.26,3.73
1.022,4,-1.53,6.04
1.023,3.8,-11.69,18.08
1.024,-0.9,4.9,20.01
1.025,3.02,-9.3,15.65
1.026,5.84,-12.87,8.43
1.027,-0.9,-2.12,8.63
1.028,-0.27,-3.84,5.65
1.029,-1.77,-7.69,2.16
1.03,-4.47,-5.96,1.73
1.031,-4,-3.22,5.22
1.032,-4,-9.65,8.32
1.033,-6.55,-10.87,14.47
1.034,-0.59,-5.65,19.85
1.035,-0.67,-1.69,13.22
1.036,0.55,-1.84,5.53
1.037,-0.47,0.39,3.02
1.038,0.98,3.49,4.04
1.039,1.92,3.65,2.9
1.04,3.26,0.55,3.96
1.041,4.59,1.65,7.06
1.042,3.37,-6.32,11.77
1.043,5.02,-6.47,18.12
1.044,2.28,0.35,17.42
1.045,5.3,-10.55,11.57
1.046,2.51,-9.81,7.22
1.047,-0.47,-0.39,8.59
1.048,-1.02,-4.16,5.41
1.049,-3.53,-7.85,1.49
1.05,-3.14,-5.61,4.9
1.051,-3.49,-4.75,6.43
1.052,-5.77,-11.49,9.53
1.053,-2.12,-6.86,16.16
1.054,2.31,-4.12,16.71
1.055,1.37,-0.71,7.57
1.056,-2.63,-0.55,2.28
1.057,1.26,3.69,5.92
1.058,1.77,3.33,3.57
1.059,2.94,-1.73,3.65
1.06,3.1,1.8,5.49
1.061,2.35,-4.82,9.38
1.062,3.73,-8.55,14.59
1.063,2.75,-1.49,15.93
1.064,4.94,-7.96,15.18
1.065,5.77,-7.49,14.91
1.066,-0.9,-2.71,7.37
1.067,-2.43,-4.55,1.73
1.068,-1.57,-7.3,0
1.069,-3.73,-5.49,1.37
1.07,-2.31,-4.51,5.53
1.071,-5.96,-10.67,11.57
1.072,-2.12,-8.87,20.01
1.073,2.71,-1.41,16.83
1.074,-0.35,-2.51,6.24
1.075,-1.37,-0.2,2.24
1.076,1.69,3.65,4.35
1.077,0.75,4.2,3.1
1.078,1.53,0.31,2.71
1.079,3.45,2.31,5.49
1.08,1.69,1.02,5.53
1.081,5.3,-13.02,15.97
1.082,1.73,0.67,20.01
1.083,-0.08,-1.73,15.89
1.084,3.02,-10,11.34
1.085,-0.59,-2.08,9.85
1.086,-1.45,-2.31,4.75
1.087,-2.35,-6.86,1.77
1.088,-4.47,-6.28,1.49
1.089,-3.88,-4.08,5.33
1.09,-6.75,-10.12,10.43
1.091,-3.14,-3.88,20.01
1.092,-1.65,-4.86,16.99
1.093,-0.39,-1.84,8.71
1.094,0.47,-2.43,5.1
1.095,-0.98,0.98,2.35
1.096,1.77,2.86,3.1
1.097,2.63,3.41,3.06
1.098,2.28,2.55,3.8
1.099,5.45,-0.24,7.92
1.1,2.59,-9.65,14.79
1.101,2.31,-1.61,20.01
1.102,2.28,-5.49,16.24
1.103,2.51,-10,7.73
1.104,0,-4.59,4.35
1.105,-1.8,-2.59,3.3
1.106,-3.37,-4.9,1.84
1.107,-4.63,-5.88,2.75
1.108,-2.86,-4.08,7.22
1.109,-5.06,-9.14,12
1.11,-2.16,-7.61,20.01
1.111,-0.31,-4.63,18.08
1.112,0.75,-1.26,10.2
1.113,-0.78,-0.78,3.37
1.114,0.04,0.55,2.55
1.115,3.02,3.26,2.63
1.116,2.63,0.67,1.29
1.117,3.14,0.63,4.08
1.118,3.49,1.18,7.73
1.119,1.88,-11.14,14.87
1.12,1.26,-1.92,19.3
1.121,-0.08,-6.83,14.04
1.122,2.75,-8.32,6.67
1.123,-0.75,-5.81,2.9
1.124,-1.53,-4.55,4.71
1.125,-2.82,-4,4.98
1.126,-4.63,-5.77,3.41
1.127,-2.31,-4.43,8.39
1.128,-5.26,-9.26,13.18
1.129,1.37,-8.51,20.01
1.13,-1.96,-2.86,17.93
1.131,-0.2,-0.78,9.85
1.132,0.27,-0.9,4.31
1.133,-1.33,2.04,1.69
1.134,2.31,2.86,1.33
1.135,3.1,0.86,1.29
1.136,1.73,2.08,2.55
1.137,4.63,0.2,7.53
1.138,2.63,-12.59,14.12
1.139,1.77,-5.18,18.95
1.14,1.84,-5.18,14.67
1.141,3.02,-10.04,6.79
1.142,-2.04,-3.77,5.1
1.143,-1.41,-2.04,5.26
1.144,-3.18,-5.02,2.12
1.145,-4.82,-6.75,1.26
1.146,-2.16,-3.88,6.98
1.147,-4.59,-7.22,8.87
1.148,-2.31,-8.47,18.79
1.149,-1.02,-5.26,20.01
1.15,1.69,-0.59,12.91
1.151,0.59,-3.61,4.2
1.152,-1.96,-0.67,1.29
1.153,2.63,2.47,2.63
1.154,2.86,1.41,1.92
1.155,2.82,0.98,2.51
1.156,4.12,1.77,6.71
1.157,2.2,-12.08,14.12
1.158,3.02,-6.16,19.18
1.159,2,-1.37,17.53
1.16,4.51,-10.83,9.69
1.161,1.14,-5.02,6.39
1.162,-0.39,-2.98,5.14
1.163,-2.28,-4.98,3.06
1.164,-4.31,-5.22,1.88
1.165,-3.92,-4.82,4.82
1.166,-2.75,-8.47,9.53
1.167,-3.65,-7.77,15.93
1.168,-1.8,-6.59,19.97
1.169,0.43,1.29,14.24
1.17,1.69,-2.59,5.65
1.171,-0.55,-0.27,2.39
1.172,0.98,3.06,3.1
1.173,1.92,1.22,1.96
1.174,2.43,1.29,2.43
1.175,4.82,1.92,7.65
1.176,5.81,-7.69,10.98
1.177,5.06,-10,15.73
1.178,2.16,4.16,20.01
1.179,5.88,-9.81,12.91
1.18,1.96,-6.86,5.02
1.181,-0.86,-1.69,4.43
1.182,-1.8,-2.94,4.2
1.183,-4.47,-5.65,3.06
1.184,-5.02,-3.69,4.86
1.185,-3.37,-2.98,7.49
1.186,-5.81,-11.02,13.69
1.187,0.12,-4.55,20.01
1.188,0.55,-0.82,16.12
1.189,1.88,-2.47,7.02
1.19,0.59,-2.43,2.63
1.191,0.51,1.18,1.96
1.192,2.55,4.16,2.47
1.193,3.41,1.14,2.24
1.194,3.18,1.96,4.98
1.195,4.86,-0.63,8.32
1.196,5.02,-11.89,16.44
1.197,2,1.88,20.01
1.198,3.26,-7.14,13.81
1.199,2.31,-8.98,3.84
1.2,-2.55,-1.61,3.14
1.201,-2.08,-4.35,3.96
1.202,-3.84,-6.83,1.8
1.203,-3.69,-4.86,5.1
1.204,-2.16,-3.33,7.81
1.205,-5.61,-10.9,13.53
1.206,-1.65,-4.98,20.01
1.207,-1.29,0.75,15.73
1.208,1.49,-3.65,6.43
1.209,1.06,-1.37,3.22
1.21,1.41,2.31,2.79
1.211,1.88,2.28,2.55
1.212,3.53,1.61,3.26
1.213,2.82,1.65,6.9
1.214,3.73,-2.98,8.08
1.215,5.65,-10.67,14.75
1.216,1.77,1.33,18.79
1.217,2.59,-8.43,9.57
1.218,1.61,-7.57,4.12
1.219,-2.47,-3.33,4.31
1.22,-2.75,-1.73,5.41
1.221,-4.67,-7.06,3.3
1.222,-4.47,-5.26,7.06
1.223,-2.75,-2.2,11.73
1.224,-6,-12.63,18.44
1.225,1.8,-3.18,20.01
1.226,-1.8,-0.16,15.69
1.227,-0.2,-1.65,6.75
1.228,-0.08,-1.33,2.9
1.229,1.26,2.55,1.45
1.23,3.88,2.2,0.9
1.231,2.55,2,-0.04
1.232,2.55,2.51,2.24
1.233,4.98,-6.43,6.9
1.234,4.63,-11.81,13.3
1.235,2.71,3.1,20.01
1.236,2.51,-11.18,15.22
1.237,-0.39,-7.88,8.98
1.238,-2.04,-3.14,6.24
1.239,-1.65,-4.24,2.39
1.24,-3.73,-4.71,0.24
1.241,-4.43,-3.53,2.47
1.242,-3.14,-5.18,6.16
1.243,-5.14,-8.28,12.91
1.244,-0.59,-10.32,20.01
1.245,0.59,-2.35,20.01
1.246,1.37,-2.71,10
1.247,-0.71,-1.37,3.18
1.248,0.78,1.49,2.47
1.249,1.53,4.12,2
1.25,2.2,1.22,0
1.251,2.71,1.41,1.73
1.252,3.77,0.16,6.94
1.253,2.12,-8.9,14.91
1.254,-0.43,-0.27,19.73
1.255,3.45,-5.49,16.04
1.256,5.77,-10.2,9.96
1.257,-0.86,-3.45,7.1
1.258,-0.94,-2,6.63
1.259,-2.16,-3.1,4
1.26,-4.39,-4.82,1.92
1.261,-4.51,-4.55,4.51
1.262,-5.22,-4.59,8.04
1.263,-5.88,-9.02,14.91
1.264,-0.16,-7.53,19.85
1.265,-2.35,-0.43,16
1.266,0,-1.49,8.47
1.267,-0.08,-1.92,3.22
1.268,0.31,1.26,2.9
1.269,3.61,3.45,3.92
1.27,2.98,-0.16,2.16
1.271,3.06,2.47,4.79
1.272,4.28,-3.69,9.06
1.273,4.31,-7.22,17.34
1.274,0.55,1.73,19.34
1.275,3.37,-7.65,13.96
1.276,1.65,-7.57,6.24
1.277,-1.33,-4.28,5.02
1.278,-0.86,-3.37,5.81
1.279,-3.96,-5.18,2
1.28,-3.49,-5.22,3.18
1.281,-3.02,-3.37,7.61
1.282,-5.57,-8.87,10.47
1.283,-1.14,-5.92,18.87
1.284,-3.57,-0.67,17.57
1.285,0.24,-0.55,10.4
1.286,0.78,-2.79,3.77
1.287,0.35,0.67,2.79
1.288,2.55,3.26,3.06
1.289,4.08,0.04,2.71
1.29,4,1.45,5.49
1.291,3.33,1.33,10.63
1.292,3.02,-10.16,15.06
1.293,1.14,0.51,16.87
1.294,1.69,-5.57,13.1
1.295,1.22,-7.57,7.26
1.296,-1.33,-5.26,6.24
1.297,-0.12,-3.18,6.39
1.298,-2.47,-7.37,2.24
1.299,-5.1,-5.22,2.63
1.3,-2.47,-3.65,8.28
1.301,-4.43,-7.88,11.34
1.302,-0.27,-7.65,18.24
1.303,-0.82,-2.55,19.85
1.304,-0.16,0.94,11.85
1.305,0.94,-2.31,5.18
1.306,-0.59,0.75,2.82
1.307,3.1,2.39,2.43
1.308,4.04,-0.39,1.1
1.309,2.55,0.39,3.49
1.31,3.49,0.78,7.49
1.311,3.61,-13.81,14.44
1.312,2.43,-3.06,19.06
1.313,0.43,-4.04,14.36
1.314,3.1,-9.26,6.12
1.315,-1.37,-3.92,3.8
1.316,-0.75,-2.67,4.94
1.317,-3.84,-5.02,2.2
1.318,-4.63,-5.18,2.67
1.319,-2.24,-5.14,8.08
1.32,-5.06,-10,12.43
1.321,-0.31,-7.61,19.93
1.322,-2.08,-5.22,17.89
51.99641,0.75,-0.78,11.1
1.325,0.39,-1.06,4.2
1.326,1.06,1.88,2.16
1.327,2.94,3.3,2.2
1.328,3.57,0.55,0.94
1.329,3.33,0.78,1.77
1.33,3.96,0.67,6.51
1.331,1.22,-13.57,15.89
1.332,3.77,-5.18,20.01
1.333,0.39,-3.77,18.08
1.334,3.69,-10.43,9.34
1.335,0.94,-6.94,3.65
1.336,-0.31,-2.67,3.06
1.337,-2.12,-5.02,1.61
1.338,-3.69,-4.79,2.08
1.339,-2.94,-3.69,5.37
1.34,-4.43,-8.39,8.12
1.341,-3.37,-10.2,15.06
1.342,-0.16,-8.32,20.01
1.343,-2.16,0.31,14.16
1.344,-0.39,-2.43,5.61
1.345,-0.16,0.27,2.75
1.346,0.82,2.2,2.47
1.347,2.79,1.69,1.88
1.348,3.8,1.65,2.79
1.349,4.28,1.73,6.39
1.35,3.92,-7.53,12
1.351,4.51,-6,20.01
1.352,3.02,1.45,20.01
1.353,4.82,-9.85,12.75
1.354,-0.2,-5.96,4.79
1.355,-1.45,-2.59,4.63
1.356,-1.29,-3.1,3.49
1.357,-4.04,-6.04,0.94
1.358,-3.45,-5.14,3.57
1.359,-3.18,-3.65,7.96
1.36,-6.04,-9.34,10.75
1.361,-1.33,-9.38,18.71
1.362,1.45,-1.61,20.01
1.363,0.67,-1.37,9.89
1.364,-0.43,-1.33,3.57
1.365,0.39,2.08,3.18
1.366,2.55,2.98,3.1
1.367,2.98,0.82,1.29
1.368,3.41,1.69,2.86
1.369,5.22,-0.67,8.51
1.37,3.84,-10.36,14.04
1.371,4.04,-4.98,19.5
1.372,3.45,-3.1,15.81
1.373,3.57,-9.61,7.41
1.374,0.08,-5.1,4
1.375,-0.12,-4.16,4.35
1.376,-2.9,-4.24,2.79
1.377,-5.1,-4.28,2.9
1.378,-3.92,-3.1,6.9
1.379,-4.98,-9.06,9.26
1.38,-0.94,-7.53,18.24
1.381,0.12,-4.79,20.01
1.382,1.73,-1.06,11.3
1.383,0.51,-2.47,4.43
1.384,-0.51,0.86,2.86
1.385,2.75,1.77,3.45
1.386,3.3,0.67,2.24
1.387,2.51,0.98,1.73
1.388,3.41,0.08,5.02
1.389,3.73,-6.12,10.47
1.39,3.37,-9.06,20.01
1.391,0.67,-0.59,19.73
1.392,5.14,-9.22,11.34
1.393,2.2,-9.89,5.81
1.394,-1.8,-2.79,3.77
1.395,-3.65,-4.08,2.35
1.396,-6.32,-5.06,1.1
1.397,-4.98,-3.37,3.69
1.398,-2.47,-3.06,7.02
1.399,-6.63,-10.98,13.3
1.4,-1.33,-5.53,19.42
1.401,-1.22,-1.26,15.89
1.402,3.3,-2.75,8.39
1.403,2.16,-2.59,4.35
1.404,0.55,2.67,4.67
1.405,2.35,3.37,4.47
1.406,3.33,0.51,4.39
1.407,4.16,0,6.2
1.408,4.71,-4.55,10.08
1.409,2,-4.28,15.85
1.41,-0.12,0.43,14.87
1.411,3.96,-6.63,11.92
1.412,4.16,-7.57,10.71
1.413,0.39,-2.9,7.88
1.414,-2.12,-3.77,3.22
1.415,-3.18,-4.9,0.78
1.416,-3.22,-4.35,1.1
1.417,-3.18,-4.51,3.65
1.418,-2.51,-6.43,8.55
1.419,-1.18,-6.63,14.2
1.42,-0.82,-7.49,18.12
1.421,2.79,-0.08,13.96
1.422,3.06,-1.37,8.59
1.423,-0.08,0.12,4.28
1.424,2.24,2.39,4.67
1.425,3.77,1.41,4.12
1.426,3.14,-0.55,3.45
1.427,4.71,-1.02,5.69
1.428,4.31,-7.57,10.98
1.429,3.22,-4.28,18.91
1.43,0.08,-0.2,16.79
1.431,2.35,-7.06,10.47
1.432,1.53,-9.1,7.06
1.433,-0.24,-6.04,3.92
1.434,-1.69,-5.37,1.1
1.435,-3.22,-4.2,1.45
1.436,-3.37,-2.79,3.1
1.437,-3.73,-6.9,7.61
1.438,-0.2,-6.28,14.55
1.439,-2.86,-5.3,16.48
1.44,0.71,0.16,12.47
1.441,2.59,-2.98,7.41
1.442,0.39,-0.08,6.39
1.443,1.26,2.86,7.57
1.444,2.55,1.65,5.84
1.445,3.73,-1.02,4.71
1.446,4.75,-0.82,8.28
1.447,5.65,-3.53,10.94
1.448,5.92,-9.49,17.81
1.449,2.47,2.94,18.67
1.45,0.59,-2.28,11.49
1.451,2.28,-8.47,5.92
1.452,0.78,-5.06,3.57
1.453,-1.41,-3.1,2.24
1.454,-2.9,-3.33,1.14
1.455,-3.69,-3.77,1.29
1.456,-2.16,-2.08,4.67
1.457,-5.77,-13.06,9.85
1.458,-1.45,-8.2,19.93
1.459,0.86,-2.43,20.01
1.46,-0.2,-0.71,10.08
1.461,2.08,-3.22,4.75
1.462,1.18,1.84,4
1.463,3.49,1.65,3.96
1.464,4.98,-0.59,3.65
1.465,3.41,0.35,4.12
1.466,4.39,-0.71,7.57
1.467,4.67,-11.22,15.22
1.468,5.06,-4.55,20.01
1.469,-2.39,-1.65,13.34
1.47,-0.31,-8.28,7.45
1.471,0.16,-6.39,4.24
1.472,-1.14,-4,3.26
1.473,-3.49,-4.67,1.92
1.474,-4.71,-3.8,1.61
1.475,-4.9,-2.79,3.57
1.476,-5.06,-8.36,7.88
1.477,-3.37,-7.41,18.16
1.478,-0.39,-2.67,20.01
1.479,0.39,1.18,12.16
1.48,4.39,-2.24,7.02
1.481,2.63,-0.71,4.04
1.482,2.16,1.1,4.16
1.483,4.82,0.55,4.67
1.484,3.96,-1.88,3.33
1.485,3.69,-1.1,4.9
1.486,4,-4.24,8.59
1.487,4.31,-11.1,16.51
1.488,0.27,3.33,17.22
1.489,-0.71,-2.98,10.9
1.49,4.31,-9.89,6.39
1.491,1.14,-3.77,2.98
1.492,-0.86,-1.92,2.75
1.493,-2.43,-3.14,2.63
1.494,-2.98,-4.71,3.49
1.495,-0.78,-3.8,6.98
1.496,-1.8,-11.22,10.59
1.497,2.28,-6.32,19.73
1.498,3.3,-1.57,20.01
1.499,-0.59,-1.73,10.55
1.5,2.16,-4.39,5.53
1.501,1.06,-0.63,4.24
1.502,4.98,-0.04,5.14
1.503,4.2,-0.82,4
