NAME:,running3,,
0.684,-2.08,-7.02,11.96
0.685,-0.08,-5.69,18.24
0.686,-1.69,-2.51,16.71
0.687,-1.8,0.67,12.12
0.688,0.24,-3.02,6.08
0.689,-0.98,0.04,4.71
0.69,2.47,0.9,4.98
0.691,2.67,0.94,4.94
0.692,0.9,0.67,5.33
0.693,2.16,1.22,7.92
0.694,2.04,-7.69,13.73
0.695,1.45,-0.24,18.4
0.696,0.08,-0.98,14.16
0.697,2,-6.86,7.41
0.698,-0.51,-4.35,4.16
0.699,0.27,-1.26,4.94
0.7,1.14,-1.77,4.71
0.701,-1.96,-2.63,2.86
0.702,-1.14,-3.18,5.37
0.703,-1.77,-4.9,11.26
0.704,-2.31,-8.2,16.4
0.705,-1.69,-3.33,17.22
0.706,-2.9,-0.94,11.18
0.707,1.14,-3.96,8.47
0.708,-1.26,2.16,5.88
0.709,1.61,1.8,5.18
0.71,2.67,0.63,4.63
0.711,1.45,1.1,3.88
0.712,2.94,0.04,5.45
0.713,2.51,-1.57,9.34
0.714,-0.24,-10.32,13.53
0.715,0.82,0.04,18.51
0.716,1.88,-3.06,13.34
0.717,-0.16,-5.84,4.59
0.718,-0.47,-4.82,3.33
0.719,0.04,-1.37,4.55
0.72,-2.82,-2.51,2.35
0.721,-2.04,-4.86,4.04
0.722,-1.14,-1.18,9.38
0.723,-3.53,-8.79,13.65
0.724,-1.33,-5.92,17.69
0.725,-3.49,-0.75,13.69
0.726,0.94,-3.69,8.87
0.727,-0.39,-2.08,4.12
0.728,1.84,1.65,5.3
0.729,3.41,1.45,5.26
0.73,1.45,-0.12,3.84
0.731,2.43,0.55,5.3
0.732,1.53,-0.82,7.92
0.733,1.73,-10.2,15.14
0.734,1.53,0.71,18.63
0.735,0.08,-3.45,14.36
0.736,-0.2,-4.98,6.24
0.737,0.43,-3.96,4.75
0.738,0.82,-1.29,5.3
0.739,-0.2,-4.04,3.18
0.74,-2.9,-3.69,3.61
0.741,-3.3,-3.33,7.34
0.742,-3.3,-9.18,12.91
0.743,-0.63,-4,18.16
0.744,-4.47,-0.27,13.49
0.745,2.08,-2.55,9.65
0.746,-1.33,-0.08,5.14
0.747,2.55,0.75,6.83
0.748,3.33,1.33,5.73
0.749,2.47,-0.71,3.84
0.75,2.12,0.75,4.9
0.751,2.71,0.51,7.85
0.752,1.1,-8.36,14.16
0.753,2.86,-3.18,18.12
0.754,2,-2.75,15.3
0.755,0.78,-5.26,7.34
0.756,0.08,-5.18,2.43
0.757,-0.35,-3.92,1.1
0.758,-0.31,-4.55,2.55
0.759,-3.65,-2.16,4.86
0.76,-2.2,-3.14,7.34
0.761,-2.28,-7.61,13.18
0.762,-1.29,-4.9,19.77
0.763,-0.9,-0.67,17.89
0.764,1.26,-1.69,9.96
0.765,-1.57,-1.92,3.33
0.766,0.51,0.55,3.22
0.767,2.2,2.16,3.49
0.768,2.39,1.22,3.49
0.769,3.73,-0.71,5.84
0.77,1.53,-2.12,10.71
0.771,2.94,-5.57,16.16
0.772,1.96,-2.86,15.38
0.773,1.69,-3.88,12
0.774,0.71,-4.86,9.14
0.775,-0.31,-2.55,5.61
0.776,-0.16,-3.1,3.22
0.777,-1.45,-3.8,1.02
0.778,-3.26,-2.55,2.24
0.779,-2.04,-4,7.77
0.78,-4.31,-8.79,12.91
0.781,-2.79,-8.87,16.71
0.782,-2.12,1.65,19.1
0.783,0.82,-3.1,10.94
0.784,1.92,-1.96,8.98
0.785,0.31,1.33,6
0.786,1.77,1.02,4
0.787,2.43,0.24,3.02
0.788,0.35,1.37,3.41
0.789,1.26,-3.1,5.45
0.79,2.12,-11.02,12.28
0.791,-0.86,1.33,16.28
0.792,1.96,-6.43,10.9
0.793,3.37,-8.24,8.75
0.794,-0.16,-0.2,6.94
0.795,-0.39,-3.02,3.22
0.796,-0.78,-4.08,2.31
0.797,-3.45,-1.22,2.98
0.798,-1.53,-3.65,6
0.799,-3.06,-7.92,11.57
0.8,-0.55,-7.65,18.79
0.801,0.24,-2.2,19.93
0.802,1.37,-1.37,11.26
0.803,-0.55,-1.57,6.16
0.804,0.86,1.69,6.47
0.805,1.53,1.29,4.86
0.806,1.37,0.71,2.63
0.807,3.18,-1.14,3.77
0.808,3.26,-0.47,5.65
0.809,1.41,-11.18,12.59
0.81,1.88,-3.3,18.83
0.811,-1.26,-0.75,15.38
0.812,0.31,-5.3,8.98
0.813,0.78,-6,6.32
0.814,-0.47,1.41,5.37
0.815,0.08,-1.65,1.84
0.816,-1.49,-2.98,0.08
0.817,-2.59,-1.96,2.82
0.818,-2.98,-6,8.24
0.819,-6.51,-9.92,14.51
0.82,-0.27,-8.24,20.01
0.821,1.45,-0.51,17.97
0.822,-2.2,-3.92,6.55
0.823,-0.35,-0.9,4.31
0.824,1.53,1.84,4.55
0.825,1.14,1.33,1.77
0.826,0.67,2.86,1.45
0.827,2.12,2.12,3.33
0.828,3.26,0.63,6.28
0.829,2.04,-9.61,11.69
0.83,2.67,-2.75,16.08
0.831,2.31,-4.16,18.59
0.832,2.04,-7.65,13.65
0.833,-1.1,-4.2,9.85
0.834,-3.1,-4.79,4.67
0.835,-3.37,-5.96,2.31
0.836,-5.92,-5.81,1.61
0.837,-4.12,-3.02,4.98
0.838,-3.77,-4.35,8.51
0.839,-1.61,-8.47,16.59
0.84,0.94,-4.2,20.01
0.841,-0.39,-1.22,10.36
0.842,-0.98,-4.9,6.71
0.843,1.53,2.98,9.3
0.844,0.24,2.79,6.12
0.845,0.59,0.94,1.77
0.846,2.39,2.43,2.08
0.847,3.88,-0.51,4
0.848,3.84,-5.41,6.79
0.849,4.28,-11.53,17.02
0.85,-1.02,-0.75,17.77
0.851,1.65,-10.04,10.63
0.852,3.18,-7.77,11.02
0.853,-1.49,-0.71,8.12
0.854,-0.9,-3.3,2.24
0.855,-3.45,-4.98,-0.55
0.856,-4.67,-4.04,1.69
0.857,-4.47,-4.47,6.04
0.858,-6.79,-10.59,11.14
0.859,-0.75,-9.45,20.01
0.86,1.29,-1.92,16.95
0.861,0.94,-2.9,8.55
0.862,0.63,0.51,5.33
0.863,0.82,3.1,4.2
0.864,1.53,2.47,2.24
0.865,4.24,1.26,3.53
0.866,3.96,-0.98,4.12
0.867,1.73,-6.16,10.63
0.868,5.73,-9.65,18.67
0.869,1.33,-0.82,17.81
0.87,3.26,-6.28,12.32
0.871,2.51,-7.49,8.08
0.872,-1.14,-3.45,5.41
0.873,-1.33,-3.06,2.35
0.874,-3.02,-5.37,0.63
0.875,-4.08,-3.53,2.47
0.876,-2.43,-5.41,8.87
0.877,-4.71,-11.49,15.34
0.878,-0.39,-6.86,19.42
0.879,0,-2.98,14.4
0.88,1.96,-2.75,8.67
0.881,0.98,-1.69,6.16
0.882,-0.82,2.16,4.9
0.883,1.73,2.51,3.65
0.884,2.24,0.9,2.59
0.885,2.43,1.49,2.86
0.886,4.71,0,6.08
0.887,2.16,-8.55,10.43
0.888,4.71,-5.22,19.38
0.889,1.1,0.47,18.16
0.89,3.45,-8.59,9.69
0.891,1.69,-9.34,4.31
0.892,-1.57,-1.92,5.49
0.893,-2.59,-4.98,3.26
0.894,-3.3,-5.57,1.92
0.895,-2.24,-4.67,5.33
0.896,-3.26,-3.02,7.73
0.897,-2.86,-11.1,12.55
0.898,0.63,-9.26,18.83
0.899,-0.86,1.96,14.55
0.9,1.1,-2.08,8.75
0.901,0.71,0,5.37
0.902,0.82,2.28,3.88
0.903,1.57,1.77,2.94
0.904,2.79,1.84,2.94
0.905,3.53,1.41,3.8
0.906,3.53,-5.02,8.36
0.907,6.28,-8.28,17.89
0.908,1.41,-1.02,18.28
0.909,4.51,-6.35,12
0.91,1.65,-8.32,5.14
0.911,-1.1,-4.31,4.9
0.912,-1.61,-4.55,4.04
0.913,-3.1,-3.22,3.53
0.914,-2.55,-5.1,4.2
0.915,-2.71,-0.51,7.69
0.916,-3.41,-11.3,11.81
0.917,1.1,-9.14,19.14
0.918,-0.08,0.31,17.46
0.919,-0.24,-3.41,7.57
0.92,0.71,-1.69,5.26
0.921,0.39,2.67,4.86
0.922,1.73,2.51,3.41
0.923,2.94,1.8,2.59
0.924,3.88,3.22,4.82
0.925,4.24,-2.67,6.86
0.926,7.22,-9.77,16.59
0.927,2.24,5.53,20.01
0.928,5.81,-8.36,14.36
0.929,1.14,-9.06,7.49
0.93,-2.55,-1.8,8.47
0.931,-3.06,-4.04,4.98
0.932,-3.8,-5.37,1.65
0.933,-4.04,-3.02,2.67
0.934,-1.92,-4.04,5.96
0.935,-3.14,-9.18,10.12
0.936,0.51,-7.61,19.3
0.937,-0.08,-2.94,17.77
0.938,1.26,-3.02,8.08
0.939,0.47,-1.57,2.39
0.94,0.24,2.71,2.47
0.941,1.8,2.63,3.49
0.942,2.86,1.26,4
0.943,3.18,1.84,5.73
0.944,4.39,-4.98,9.3
0.945,4.04,-10.16,15.46
0.946,0.12,0.78,18.28
0.947,4.47,-6.79,12.94
0.948,0.43,-7.1,9.45
0.949,-2.04,-1.53,7.88
0.95,-0.04,-4.31,4
0.951,-2.71,-5.41,1.73
0.952,-3.8,-2.82,4.28
0.953,-2,-5.06,5.96
0.954,-3.49,-8.28,11.14
0.955,-3.73,-4.04,15.22
0.956,-0.12,-2.47,15.26
0.957,1.57,-3.06,11.14
0.958,-0.9,0,6.51
0.959,0.75,1.45,4.67
0.96,2.79,2.35,3.06
0.961,1.88,1.96,2.47
0.962,4.59,0.59,5.02
0.963,3.88,-2.43,7.41
0.964,3.77,-9.96,14.12
0.965,3.3,-0.67,19.34
0.966,4,-6.35,13.65
0.967,2.86,-7.18,8.9
0.968,0.16,-3.96,6
0.969,-1.37,-1.22,3.69
0.97,-0.2,-3.8,2.86
0.971,-3.65,-3.92,2.94
0.972,-2.79,-3.84,6.12
0.973,-3.26,-8.04,10.36
0.974,0.75,-9.06,17.53
0.975,0.71,-4.55,19.1
0.976,-0.2,-1.73,9.85
0.977,-0.16,-5.06,3.26
0.978,1.65,-0.63,3.96
0.979,1.49,4.79,4.82
0.98,2.16,3.53,3.33
0.981,4.16,1.14,3.77
0.982,3.14,2.79,6.32
0.983,3.14,-3.84,8.75
0.984,6.47,-11.02,13.06
0.985,1.33,-0.98,17.46
0.986,3.53,-4.31,12.94
0.987,1.88,-6.32,6.55
0.988,0,-4.08,5.45
0.989,0.08,-3.69,5.53
0.99,-2.2,-5.53,3.88
0.991,-3.84,-4.86,4.24
0.992,-0.9,-4.67,10.4
0.993,-2.67,-10.16,15.34
0.994,3.06,-6.32,18.32
0.995,-0.51,-2.47,15.3
0.996,-0.08,-1.92,7.57
0.997,0.71,-2.12,3.26
0.998,-0.98,2.75,2.51
0.999,1.37,2.35,2.86
1,3.73,1.45,4.12
1.001,3.61,3.18,4.9
1.002,5.41,1.06,7.34
1.003,7.14,-8.87,15.22
1.004,2.67,-1.41,19.38
1.005,4.39,-8.28,15.26
1.006,2.86,-8.94,9.14
1.007,0.08,-4.59,8.08
1.008,-0.59,-3.92,5.49
1.009,-2.51,-6.67,2.2
1.01,-3.69,-4.24,3.45
1.011,-2,-3.33,7.69
1.012,-2.47,-5.14,10
1.013,-1.84,-7.37,17.46
1.014,0.75,-5.37,16.28
1.015,-0.04,-2.16,9.3
1.016,0.31,-2.51,4.16
1.017,-0.27,0.9,4.67
1.018,1.84,2.75,4.82
1.019,2.63,2.2,2.63
1.02,3.69,0.31,2.79
1.021,4.2,1.69,5.81
1.022,4.71,-5.14,7.02
1.023,6.55,-12.16,12.75
1.024,1.33,2.43,20.01
1.025,3.53,-7.3,13.77
1.026,0.16,-7.53,6.83
1.027,-0.82,-2.71,7.53
1.028,-1.61,-4.47,4.24
1.029,-2.86,-4.75,2.75
1.03,-1.69,-4.35,5.88
1.031,-2.28,-3.65,7.22
1.032,-2.47,-8.63,14.55
1.033,1.26,-8.51,16.87
1.034,-0.67,1.69,13.34
1.035,0.63,-0.86,8.98
1.036,0.86,-0.08,5.3
1.037,1.06,2.63,4.16
1.038,1.18,2.43,2.43
1.039,3.49,1.41,2.86
1.04,4.16,0.2,4.39
1.041,3.57,-6.08,8.04
1.042,6.47,-7.41,17.85
1.043,0,-1.29,16.99
1.044,4.35,-9.22,11.61
1.045,1.26,-6.67,6.39
1.046,-2.2,-2.28,5.73
1.047,-1.22,-3.88,3.96
1.048,-3.33,-2.9,2.82
1.049,-3.84,-3.3,3.61
1.05,-2.04,-4.63,9.3
1.051,-0.04,-7.37,15.53
1.052,0.55,-8.79,17.22
1.053,-0.71,-2.82,17.26
1.054,1.61,-0.9,12.08
1.055,-0.51,-1.65,4.63
1.056,0.86,3.06,3.3
1.057,4.12,3.8,3.41
1.058,1.73,0.9,1.77
1.059,2.2,3.77,4.59
1.06,3.02,-1.92,7.65
1.061,3.84,-8.2,14.63
1.062,-0.16,0.27,16.12
1.063,6.12,-15.22,14.44
1.064,1.1,-8.59,10.75
1.065,-1.57,0.24,7.49
1.066,2.31,-4.71,3.06
1.067,1.29,-2.75,1.29
1.068,-0.9,-4.79,2.24
1.069,-2.51,-5.92,4.35
1.07,-2.35,-8.59,9.96
1.071,-1.61,-10.51,16.63
1.072,-1.69,-3.61,20.01
1.073,4.86,-0.71,17.5
1.074,0.86,-2.08,7.26
1.075,-0.39,2.16,3.61
1.076,2.47,2.16,3.26
1.077,1.22,2.9,0.86
1.078,2.59,0.47,1.22
1.079,3.88,-0.47,2.98
1.08,3.92,-1.84,8.04
1.081,2.39,-8.59,12.91
1.082,0.51,-5.14,14.47
1.083,0,-5.02,11.57
1.084,3.18,-9.18,10
1.085,-2,-2.2,6.16
1.086,-2.43,-4.04,5.02
1.087,-2.43,-5.73,4.51
1.088,-3.8,-4.2,5.14
1.089,-1.45,-6.94,7.65
1.09,-2.55,-6.28,14
1.091,-1.49,-9.53,16.12
1.092,2,-7.69,15.34
1.093,0.43,-1.69,8.87
1.094,3.37,-1.61,7.18
1.095,2.04,1.22,6.28
1.096,1.29,2.59,4.24
1.097,2.71,1.49,3.69
1.098,2.08,2.16,2.71
1.099,4.67,0.2,5.37
1.1,2.94,-4.28,6.79
1.101,3.65,-9.41,15.57
1.102,1.61,-1.88,18.04
1.103,2.08,-9.53,14.08
1.104,4.24,-8.71,11.96
1.105,-1.57,-2.43,6.86
1.106,-0.98,-5.02,2.43
1.107,-1.26,-5.18,1.06
1.108,-2.98,-4.59,0.08
1.109,-1.92,-3.18,3.84
1.11,-4,-11.3,11.41
1.111,1.37,-7.57,20.01
1.112,2.39,-4.9,18.44
1.113,1.14,-0.98,10.32
1.114,-0.16,-1.14,4.98
1.115,1.26,1.37,4.39
1.116,2.82,1.41,3.22
1.117,1.65,2.71,2.39
1.118,2.63,2.47,2.47
1.119,3.77,0.24,3.1
1.12,2.59,-11.85,11.14
1.121,1.77,-5.61,18.4
1.122,2.24,-4.51,16.63
1.123,4.35,-9.69,12.04
1.124,0.47,-3.92,7.49
1.125,-0.04,-5.18,3.88
1.126,-0.98,-6.28,2.55
1.127,-2.79,-5.26,2
1.128,-2.51,-5.57,5.1
1.129,-2.43,-9.06,12.91
1.13,1.37,-6.71,20.01
1.131,-0.27,-1.96,17.26
1.132,1.22,0.16,11.38
1.133,2.59,-1.61,5.84
1.134,1.26,1.61,4.55
1.135,1.69,4,3.96
1.136,2.08,1.88,2.35
1.137,3.73,1.73,4.59
1.138,2.86,1.14,6.98
1.139,3.1,-14.67,12.91
1.14,6.9,-1.18,20.01
1.141,1.57,-3.14,16.08
1.142,3.57,-9.41,9.22
1.143,-0.55,-3.57,5.61
1.144,-1.26,-2.9,3.8
1.145,-2.9,-1.61,2.08
1.146,-3.73,-4.55,1.73
1.147,-2.24,-4.47,3.92
1.148,-4.12,-6.51,8.83
1.149,-2.16,-11.65,20.01
1.15,3.22,-3.26,20.01
1.151,-0.16,-2.79,12.91
1.152,2.04,-3.57,5.96
1.153,1.53,1.65,2.79
1.154,0.94,4.82,2.82
1.155,2.71,-0.9,2.2
1.156,1.02,4.59,3.92
1.157,3.69,-0.24,5.22
1.158,-1.61,-10.63,7.53
1.159,2.43,-2.47,20.01
1.16,2.63,-4.08,19.57
1.161,-1.61,-5.49,8.79
1.162,1.96,-4.98,7.22
1.163,2,-1.1,7.26
1.164,1.06,-3.22,3.18
1.165,-2.31,-4.9,0.51
1.166,-3.02,-4.59,2.28
1.167,-2.43,-4.94,8
1.168,-1.73,-12.4,15.02
1.169,0.98,-8.04,20.01
1.17,-0.78,-0.27,17.34
1.171,0.16,-2.98,6.98
1.172,1.57,-1.45,3.69
1.173,1.57,2.9,5.49
1.174,2.24,2.08,3.57
1.175,2.24,-0.08,2.2
1.176,2.16,3.22,4.86
1.177,5.49,-3.22,8.51
1.178,2.79,-8.94,14.51
1.179,1.41,-1.61,18.01
1.18,1.49,-5.1,14.71
1.181,2.75,-6,11.73
1.182,-1.37,-2.75,6.39
1.183,-3.1,-2.94,2.67
1.184,-0.9,-5.26,1.45
1.185,-2.63,-3.37,1.65
1.186,-3.1,-4.47,5.3
1.187,-3.18,-9.77,12.94
1.188,0.08,-5.3,20.01
1.189,1.29,-5.69,18.79
1.19,-0.47,-2.86,9.96
1.191,1.73,-4.04,5.96
1.192,-0.16,0.47,3.84
1.193,1.53,0.86,3.26
1.194,0.16,1.45,1.26
1.195,1.41,3.06,2.86
1.196,2.31,-0.71,4.59
1.197,2.79,-7.85,12.32
1.198,6.08,-8.83,17.57
1.199,-1.92,-0.08,17.3
1.2,4.31,-7.26,10.4
1.201,0.98,-7.73,4.04
1.202,-2.63,-1.73,4.08
1.203,-2.31,-2.9,4.47
1.204,-3.73,-4.67,4.04
1.205,-2.63,-3.84,6.83
1.206,-1.84,-6,10.83
1.207,-2.63,-12.4,18.48
1.208,0.78,-2.31,18.91
1.209,0,-1.37,12.67
1.21,1.84,-2.71,5.57
1.211,-0.35,-0.16,1.33
1.212,3.3,2.39,2.63
1.213,3.18,0.47,2.51
1.214,3.02,2.2,4.28
1.215,3.06,1.53,6.59
1.216,1.18,-8.51,10.71
1.217,2.04,-8.59,18.04
1.218,-2.55,2.16,18.71
1.219,1.73,-6.47,10.24
1.22,0.98,-6.83,4.51
1.221,0.59,-4.35,5.37
1.222,-1.73,-4.71,3.88
1.223,-4.16,-3.77,2.47
1.224,-2.43,-3.69,5.3
1.225,-4.04,-5.81,9.02
1.226,-3.77,-12.75,17.73
1.227,0.08,-5.18,20.01
1.228,-1.73,0.27,12.16
1.229,0.2,-2.59,4.55
1.23,-0.16,0.04,0.75
1.231,2.08,2.39,1.77
1.232,2.75,0.16,0.55
1.233,1.61,1.53,2.24
1.234,1.96,-0.08,4.35
1.235,3.26,-11.77,15.49
1.236,0.67,4,20.01
1.237,2.63,-7.26,17.02
1.238,2.55,-8.98,11.96
1.239,-0.86,-3.65,7.02
1.24,-1.26,-3.8,2.94
1.241,-1.73,-4.63,0.59
1.242,-2.63,-3.84,1.14
1.243,-2.43,-3.84,3.92
1.244,-3.41,-8.16,11.73
1.245,-0.12,-8.24,19.5
1.246,-0.71,-4.59,18.79
1.247,1.96,-1.29,13.42
1.248,0.47,-2.35,5.14
1.249,1.53,-0.9,4.12
1.25,2.55,2.47,3.92
1.251,0.94,2.86,1.53
1.252,2.98,-0.9,0.94
1.253,4.12,-1.18,3.65
1.254,2.39,-7.85,14.44
1.255,2.51,-2.24,19.26
1.256,3.41,-6.59,17.3
1.257,5.18,-6.94,14.75
1.258,0.51,-5.81,7.45
1.259,-1.18,-2.79,3.37
1.26,-0.35,-3.33,0.75
1.261,-2.35,-3.06,-0.04
1.262,-2.75,-3.14,0.86
1.263,-2.28,-5.73,5.92
1.264,-3.33,-10,16.71
1.265,1.02,-10.24,20.01
1.266,1.26,-2.43,15.85
1.267,2.16,-2.43,9.34
1.268,-0.2,-2.12,5.53
1.269,2.43,3.8,7.81
1.27,2.31,3.3,4.9
1.271,3.69,-0.9,1.73
1.272,5.45,-1.57,4.43
1.273,0.16,0.2,6.32
1.274,3.41,-9.57,13.57
1.275,-2.24,3.77,13.53
1.276,4.75,-11.14,11.73
1.277,7.53,-8.98,12.87
1.278,-3.33,1.61,9.49
1.279,-1.49,-5.57,2.12
1.28,-0.47,-4.75,0.67
1.281,-2.51,-1.69,2.24
1.282,-2.12,-2.94,3.02
1.283,-2.24,-7.57,7.85
1.284,1.49,-7.3,16.4
1.285,-3.26,-5.41,13.49
1.286,-2.35,-0.67,10
1.287,3.02,-3.3,9.73
1.288,-0.71,2.75,5.81
1.289,2.94,0.2,4.51
1.29,2.12,1.22,3.53
1.291,2.79,1.22,3.02
1.292,1.92,1.26,2.82
1.293,3.92,-1.88,7.96
1.294,2.51,-12.32,18.79
1.295,3.84,2,20.01
1.296,0.59,-3.22,14.83
1.297,4.31,-12.91,5.61
1.298,-0.67,-4,2.94
1.299,-0.39,-1.57,4.59
1.3,0.31,-3.3,4.31
1.301,-3.96,-4.35,1.96
1.302,-0.75,-5.41,7.18
1.303,-1.29,-9.02,14.51
1.304,0.59,-9.69,19.89
1.305,0.94,-4.28,19.06
1.306,0.35,-1.29,10.98
1.307,0.35,-2.59,5.1
1.308,1.14,0.43,4.28
1.309,2.51,2.16,3.3
1.31,3.84,1.14,2.28
1.311,4.2,1.1,2.2
1.312,4.12,0.71,5.3
1.313,3.1,-3.41,8.12
1.314,5.81,-9.18,18.79
1.315,-1.65,-0.94,17.77
1.316,1.84,-9.41,9.69
1.317,2.39,-9.69,5.92
1.318,-1.41,-2.86,5.92
1.319,-1.1,-3.88,3.88
1.32,-2.55,-4.12,2.67
1.321,-3.73,-4.16,2.63
1.322,-2.16,-3.61,7.3
51.99641,-2.94,-11.65,15.06
1.325,1.22,-5.88,20.01
1.326,-1.37,-0.04,17.57
1.327,1.69,-2.04,8.39
1.328,1.1,-1.53,3.88
1.329,1.26,1.92,1.84
1.33,3.96,1.92,1.41
1.331,3.96,0.31,2.04
1.332,2.47,1.77,3.49
1.333,3.18,-2.39,5.84
1.334,3.65,-11.92,16.16
1.335,1.02,1.33,20.01
1.336,1.84,-5.1,15.18
1.337,2.31,-8.87,6.55
1.338,-1.69,-3.73,3.26
1.339,0.94,-3.33,5.69
1.34,0.08,-1.84,5.69
1.341,-4.39,-5.33,2.04
1.342,-2.67,-5.53,4.47
1.343,-2.43,-4.12,10.9
1.344,-0.67,-12.04,17.97
1.345,1.22,-5.37,19.1
1.346,0.04,-2.08,13.45
1.347,1.45,-4.59,6.35
1.348,-0.51,0.98,2.9
1.349,1.53,1.53,2.2
1.35,3.33,0.78,1.61
1.351,2.71,0.04,2.47
1.352,2.94,0.98,5.73
1.353,3.22,-9.22,9.77
1.354,4.82,-10.63,16
1.355,2.16,-0.98,18.63
1.356,3.8,-8.43,10.94
1.357,2.39,-8.08,4.51
1.358,-1.49,-2.67,3.18
1.359,-0.63,-4.75,2.55
1.36,-2.39,-2.75,3.69
1.361,-3.37,-4.9,3.37
1.362,-2.04,-4.2,7.88
1.363,-6.55,-9.73,11.89
1.364,0.43,-10.63,20.01
1.365,0.94,-4.04,18.28
1.366,0.12,-0.75,9.1
1.367,1.69,-0.82,3.69
1.368,1.33,1.84,2.9
1.369,3.45,3.14,3.45
1.37,4.28,1.06,1.61
1.371,3.22,-0.08,1.77
1.372,4.51,-3.41,5.37
1.373,5.37,-15.02,15.06
1.374,2.82,1.49,20.01
1.375,0.86,-9.38,12.47
1.376,2.43,-8.87,6.47
1.377,-0.51,-5.77,4.16
1.378,-1.92,-4.39,3.96
1.379,-2.94,-2.71,3.49
1.38,-3.33,-4.51,2.31
1.381,-2.9,-4.47,5.65
1.382,-5.06,-10.71,11.81
1.383,1.1,-8.43,20.01
1.384,1.49,-3.1,19.22
1.385,1.53,-1.22,8.71
1.386,0.75,-0.59,2.39
1.387,0.47,2.08,1.41
1.388,4.16,2.75,2.28
1.389,5.57,0.39,2.2
1.39,2.86,-0.9,1.96
1.391,3.57,-4.08,7.85
1.392,4.67,-13.61,16.55
1.393,4.08,-1.37,20.01
1.394,0.71,-5.18,12.55
1.395,1.1,-8.32,5.37
1.396,-0.04,-4.94,3.65
1.397,0.2,-2.82,5.06
1.398,-2.28,-3.18,2.31
1.399,-3.53,-4.75,2.2
1.4,-2.08,-2.55,7.1
1.401,-2.98,-10.51,12.67
1.402,1.41,-10,18.36
1.403,-2.16,0.12,17.73
1.404,2.08,-1.73,9.69
1.405,2.55,-1.69,4.51
1.406,0.59,2.12,3.45
1.407,3.8,1.88,2.98
1.408,3.3,-0.51,0.98
1.409,3.61,-1.92,1.49
1.41,3.49,-2.39,4.24
1.411,3.8,-11.85,12.55
1.412,7.41,1.57,20.01
1.413,2.55,-1.92,13.93
1.414,5.73,-10.08,8.98
1.415,3.57,-3.84,9.38
1.416,1.84,-3.18,6.86
1.417,0.67,-3.18,3.14
1.418,-0.98,-2.98,1.06
1.419,-1.92,-2.55,1.77
1.42,-3.61,-4.55,2.82
1.421,-5.1,-9.57,8.24
1.422,3.26,-5.06,18.99
1.423,1.41,-2.12,15.69
1.424,0.2,-1.92,12.75
1.425,3.88,-3.22,11.14
1.426,2.71,-2.28,7.77
1.427,2.59,-1.73,5.22
1.428,2.51,-1.65,3.65
1.429,2.31,-1.92,2.98
1.43,3.14,-2.75,4.75
1.431,3.14,-1.96,6
1.432,4.31,-3.73,9.26
1.433,4.94,-5.45,12.24
1.434,2.43,-1.84,11.92
1.435,0.27,-2.43,9.49
1.436,1.41,-5.1,8.47
1.437,1.26,-4.55,8.59
1.438,0.78,-4.82,8.12
1.439,-0.12,-5.18,6.12
1.44,-0.2,-5.02,5.65
1.441,-0.39,-5.1,6.35
1.442,-0.43,-5.06,7.26
1.443,1.02,-5.69,9.14
1.444,1.06,-4.86,10.4
1.445,-0.16,-5.53,11.22
1.446,2.24,-2.63,12.43
1.447,1.06,-0.35,7.81
1.448,0.67,-2.86,4.47
1.449,2.04,-4.12,6.71
1.45,3.69,-2.35,11.92
1.451,1.61,-1.49,10.43
1.452,0.98,-2.04,7.14
1.453,0.67,-2.51,6.2
1.454,0.63,-2.55,6.63
1.455,0.47,-3.14,7.61
1.456,0.16,-2.98,8.28
1.457,0.75,-3.69,9.57
1.458,0.43,-4,9.22
1.459,0.55,-4.24,8.59
1.46,0.27,-4.43,8.67
1.461,0.31,-3.73,8.63
1.462,0.16,-4.04,7.81
1.463,0.24,-3.88,7.65
1.464,0.55,-3.96,7.73
1.465,0.51,-4.79,7.96
1.466,1.77,-4.82,9.1
1.467,2.12,-3.84,9.38
1.468,1.73,-3.84,7.49
1.469,1.84,-4.31,6.59
1.47,2,-4.71,6.59
1.471,1.69,-4.51,7.41
1.472,1.77,-4.43,8.12
1.473,2.12,-4.39,8.39
1.474,2.55,-4.67,8
1.475,2.51,-4.71,7.61
1.476,2.08,-4.43,7.3
1.477,2,-4.04,7.57
1.478,1.92,-4,7.77
1.479,1.41,-3.96,7.49
1.48,1.65,-4.47,7.65
1.481,1.49,-4.71,7.73
1.482,1.37,-4.63,7.65
1.483,1.53,-5.06,7.45
1.484,1.41,-5.02,7.41
1.485,1.73,-5.1,7.77
1.486,1.1,-4.67,7.96
1.487,1.06,-4.47,8.16
1.488,0.39,-4.31,7.53
1.489,0.55,-4.63,7.77
1.49,0.47,-4.75,7.96
1.491,0.47,-5.06,8.16
1.492,0.47,-5.06,8.59
1.493,0.27,-4.12,8.71
1.494,-0.16,-4.31,8
1.495,1.41,-4.75,7.65
1.496,1.18,-4.67,7.3
1.497,0.9,-4,7.49
1.498,0.9,-4,7.81
1.499,0.04,-3.53,7.85
1.5,0.08,-3.1,8.16
1.501,-0.16,-3.49,7.92
1.502,-0.16,-3.65,8.04
1.503,-0.39,-3.92,8.12
1.504,-0.51,-3.8,8.28
1.505,-0.47,-3.96,8.55
1.506,-0.67,-3.88,8.67
