NAME:,running4,,
0.683,0.47,-0.59,15.65
0.684,0.59,-2.55,6.79
0.685,1.1,-0.04,2.39
0.686,3.18,1.65,1.73
0.687,5.26,1.1,1.61
0.688,3.33,2.16,1.18
0.689,2.04,3.02,2.71
0.69,4.59,-4,6.47
0.691,2.75,-15.69,17.14
0.692,1.26,-2.04,20.01
0.693,1.96,-5.96,18.01
0.694,1.84,-10.63,5.33
0.695,-2.75,-2.51,2.55
0.696,-2.04,-3.37,2.2
0.697,-2.16,-5.02,1.73
0.698,-4.2,-4.63,2.79
0.699,-2.67,-3.65,7.3
0.7,-4.9,-12.71,12.87
0.701,0.27,-7.37,20.01
0.702,0.67,-2.67,18.44
0.703,-1.18,-1.77,9.73
0.704,0,-3.69,2.86
0.705,0.35,1.06,1.96
0.706,2.63,2.35,2.31
0.707,2.43,1.57,0.78
0.708,2.67,1.18,2.43
0.709,2.82,1.06,6.63
0.71,1.26,-13.61,14.59
0.711,6.39,-7.22,20.01
0.712,-1.33,2.79,19.97
0.713,1.49,-10.04,7.49
0.714,-1.49,-6.63,1.77
0.715,-2.82,-3.57,3.06
0.716,-2.67,-3.61,2.51
0.717,-4.39,-4.2,2.67
0.718,-3.06,-2.82,7.14
0.719,-4.98,-8.75,11.38
0.72,0,-13.18,18.04
0.721,0.08,-4.39,18.36
0.722,-1.14,1.53,10.87
0.723,1.26,-3.8,3.61
0.724,0.71,2.79,3.45
0.725,2.9,2.94,3.37
0.726,2.86,-0.12,1.84
0.727,2.71,1.41,4.63
0.728,2.12,1.06,7.88
0.729,3.57,-16.04,15.85
0.73,-0.67,0,20.01
0.731,-0.71,-5.81,13.3
0.732,2.16,-11.02,6.79
0.733,-1.65,-4.79,3.8
0.734,-2.24,-3.61,3.3
0.735,-3.06,-5.3,2.47
0.736,-4.47,-4.86,3.77
0.737,-1.88,-3.57,7.26
0.738,-5.3,-13.18,11.69
0.739,0.47,-9.1,20.01
0.74,1.84,-2.59,19.06
0.741,2.75,-2.55,8.04
0.742,-1.37,0.86,3.18
0.743,0.82,2.24,2
0.744,2.98,3.14,1.61
0.745,3.61,1.29,0.98
0.746,2.75,-1.92,4.12
0.747,1.14,-4.35,8.87
0.748,-0.51,-10.59,16.79
0.749,-3.33,-7.61,16.71
0.75,2.71,-7.85,9.14
0.751,1.65,-7.88,6.12
0.752,0.59,0.24,7.92
0.753,0.16,-2.82,3.41
0.754,-3.26,-5.26,0.27
0.755,-3.92,-3.88,3.3
0.756,-2.86,-6.24,8.55
0.757,-6,-10.04,15.53
0.758,-1.57,-9.45,18.01
0.759,-1.57,-3.45,14.36
0.76,0.27,-3.37,6.94
0.761,-0.94,0.35,4.47
0.762,0.75,2.51,3.61
0.763,1.65,3.06,2.24
0.764,1.69,1.84,1.22
0.765,2.63,2.43,3.45
0.766,3.92,-4.43,7.49
0.767,2.94,-8.87,18.01
0.768,-2.47,-1.41,19.89
0.769,6.86,-11.1,15.06
0.77,2.47,-9.65,10.79
0.771,-0.9,-2.12,7.53
0.772,-1.77,-3.84,2.51
0.773,-4.59,-2.94,1.06
0.774,-3.77,-4.12,3.37
0.775,-4.94,-2.24,5.57
0.776,-6.67,-8.79,10.83
0.777,-2.55,-9.45,17.97
0.778,-2.75,-2.12,18.28
0.779,0.08,-3.49,9.81
0.78,-0.67,-1.22,5.18
0.781,1.33,1.57,4.24
0.782,1.92,2.39,2.39
0.783,2.79,-0.04,1.88
0.784,2.55,0,3.18
0.785,0.78,0,7.02
0.786,-1.73,-12.71,12.4
0.787,-0.16,-3.53,19.65
0.788,-1.57,-4.59,14.79
0.789,0.67,-11.65,6.32
0.79,-2,-2.71,6.16
0.791,-2.12,-2.51,4.55
0.792,-2.71,-5.02,2.63
0.793,-5.06,-4.31,2
0.794,-3.18,-3.45,6
0.795,-7.22,-9.22,9.26
0.796,-4.82,-8.94,16.28
0.797,-2.98,-5.3,20.01
0.798,0.08,0.35,16.99
0.799,0.43,-1.88,8.75
0.8,0.43,0.51,5.69
0.801,2.39,1.02,3.37
0.802,2.59,0.94,1.69
0.803,3.18,-0.16,1.53
0.804,1.37,0.78,5.18
0.805,-0.31,-11.02,9.69
0.806,2.86,-14.75,18.01
0.807,-3.57,3.14,19.3
0.808,-1.1,-9.49,7.3
0.809,-0.55,-7.85,3.84
0.81,-2.51,-0.08,4.71
0.811,-3.22,-2.63,1.61
0.812,-4.55,-5.06,0.51
0.813,-3.73,-4.47,4.31
0.814,-5.57,-5.53,7.41
0.815,-7.45,-11.22,13.73
0.816,-0.27,-9.77,19.65
0.817,-2.31,-1.29,15.81
0.818,-0.08,-4.39,5.57
0.819,-1.26,0.47,3.02
0.82,2.2,1.84,4.47
0.821,1.8,2.39,3.1
0.822,2.47,1.26,2.51
0.823,2.71,0.55,4.67
0.824,2.47,-2.71,8.67
0.825,2.86,-15.14,17.77
0.826,-1.49,0.82,19.26
0.827,-0.43,-8.59,12
0.828,1.06,-11.3,8.75
0.829,-3.73,-1.37,6.59
0.83,-2.24,-3.8,2.24
0.831,-3.45,-4.35,0.51
0.832,-3.49,-4.35,1.57
0.833,-4.98,-4.9,4.63
0.834,-5.77,-7.22,12.47
0.835,-4.98,-10.83,18.32
0.836,1.33,-3.45,19.85
0.837,0.39,-2.39,9.41
0.838,-0.51,-0.08,4.75
0.839,2.12,2.16,3.65
0.84,1.61,3.77,1.96
0.841,4.31,1.06,2.28
0.842,3.61,-0.98,3.84
0.843,3.37,-0.63,6.43
0.844,4.12,-13.45,13.18
0.845,1.37,-2.2,20.01
0.846,0.47,-6.28,16.4
0.847,0.86,-9.73,8.94
0.848,-1.49,-4.98,6.08
0.849,-0.63,-3.49,3.92
0.85,-2.35,-3.96,0.24
0.851,-3.96,-3.61,0.2
0.852,-3.96,-4.12,4.04
0.853,-6.16,-4.94,7.92
0.854,-2.55,-10.59,17.1
0.855,-0.12,-8.83,19.14
0.856,-0.35,-0.9,11.73
0.857,1.84,-4.94,5.14
0.858,-0.35,0.51,3.77
0.859,1.18,3.41,3.22
0.86,2.82,1.73,2.79
0.861,3.45,0.59,2.71
0.862,4.04,0.82,6.12
0.863,1.92,-8.2,9.14
0.864,3.77,-7.85,18.24
0.865,-0.75,-2.43,18.63
0.866,3.88,-10.9,14.2
0.867,0.94,-5.06,10.04
0.868,-1.41,-3.77,4.94
0.869,-1.45,-5.26,0
0.87,-2.71,-4.63,-0.82
0.871,-4.2,-3.18,1.57
0.872,-6,-7.02,5.77
0.873,-6.67,-10.12,15.1
0.874,-1.65,-7.53,20.01
0.875,-1.49,-3.22,15.46
0.876,-0.04,-3.22,6
0.877,0.08,0.82,2.94
0.878,1.57,1.41,2.75
0.879,3.06,1.92,3.02
0.88,4.47,-1.1,3.65
0.881,4.28,-0.27,6.24
0.882,1.02,-4.43,6.28
0.883,6.51,-11.18,16.28
0.884,0.82,0.47,20.01
0.885,2.24,-6.67,14.91
0.886,0.94,-9.69,8.36
0.887,-1.57,-3.06,5.61
0.888,-0.71,-3.73,3.14
0.889,-2.79,-4.79,0.08
0.89,-3.41,-4.51,0.82
0.891,-2,-4.24,6.12
0.892,-5.41,-8.16,9.61
0.893,-2.51,-11.85,15.89
0.894,1.37,-7.37,19.97
0.895,-0.04,-1.1,10.71
0.896,0.43,-1.92,4.63
0.897,0.04,1.49,4.86
0.898,2.08,2.71,4.75
0.899,3.88,-0.67,2.28
0.9,3.02,0.2,2.43
0.901,3.18,0.35,4.86
0.902,2.04,-12.4,10.87
0.903,4.04,-5.81,19.77
0.904,-1.18,-2.9,18.48
0.905,4.35,-9.14,11.49
0.906,-1.06,-5.53,4.75
0.907,-2.04,-4.04,3.88
0.908,-1.88,-5.61,2.24
0.909,-4.16,-3.65,2.16
0.91,-2.94,-4.94,4.31
0.911,-4.51,-6.59,8.36
0.912,-3.22,-10.87,17.14
0.913,0.31,-10.75,19.3
0.914,-0.12,-2.24,16.32
0.915,0.12,-3.37,6.86
0.916,-0.78,0,3.96
0.917,1.49,1.92,5.02
0.918,2,1.18,3.22
0.919,2.75,-0.04,2.55
0.92,2.08,0.51,6.59
0.921,2.2,-6.04,11.89
0.922,1.49,-5.06,15.22
0.923,-0.86,-3.96,10.51
0.924,4.51,-10.16,8.9
0.925,-0.08,-6.39,8.55
0.926,-1.53,-3.14,5.49
0.927,-2.43,-6.32,0.98
0.928,-3.69,-5.73,1.77
0.929,-4.82,-3.77,3.22
0.93,-3.53,-6.43,7.69
0.931,-4.75,-9.45,17.02
0.932,1.33,-10.47,20.01
0.933,1.33,-3.18,14.83
0.934,1.53,-2.12,6.16
0.935,0.08,0.2,3.3
0.936,1.53,2.2,4.2
0.937,2.31,3.77,4
0.938,2.47,0.75,2.16
0.939,3.18,-1.29,3.8
0.94,1.26,-4.28,6.94
0.941,6.75,-13.65,17.93
0.942,1.06,-2.2,20.01
0.943,2.67,-8.55,14.79
0.944,1.06,-9.22,9.45
0.945,-0.86,-4.04,4.71
0.946,-1.33,-4.98,-0.27
0.947,-3.84,-4.24,-1.61
0.948,-3.77,-2.35,1.26
0.949,-3.3,-4.94,5.22
0.95,-8.32,-10,13.38
0.951,-1.69,-7.73,20.01
0.952,-1.18,-4.86,13.57
0.953,0.98,-3.33,7.65
0.954,-0.67,0.98,5.06
0.955,0.43,0.86,3.18
0.956,3.3,1.02,2.63
0.957,2.75,1.02,2.28
0.958,3.45,-0.86,4
0.959,1.88,-11.1,10.2
0.96,2.94,-5.96,18.24
0.961,-0.27,-3.77,19.5
0.962,1.37,-9.34,11.38
0.963,-1.02,-5.57,7.22
0.964,0.31,-4.67,5.96
0.965,-2.67,-4.28,2.35
0.966,-4.31,-4.51,1.33
0.967,-3.3,-4.43,4.16
0.968,-5.18,-5.77,6.51
0.969,-6.39,-9.02,14.59
0.97,0.04,-11.81,19.85
0.971,-0.63,-0.63,17.18
0.972,-0.12,-3.26,6.83
0.973,0.47,0.47,4.47
0.974,1.53,1.49,3.57
0.975,2.43,1.45,2.79
0.976,2.16,0.51,2.71
0.977,2.67,1.49,3.65
0.978,4.08,-3.65,5.06
0.979,1.41,-11.1,17.69
0.98,0.63,3.22,20.01
0.981,2.9,-7.65,16.99
0.982,-0.39,-6.98,7.69
0.983,-2.47,-3.06,3.1
0.984,-0.16,-4.9,2.43
0.985,-2.79,-3.77,1.22
0.986,-3.69,-4.16,1.77
0.987,-2.2,-5.33,5.41
0.988,-6.04,-7.73,8.71
0.989,-0.86,-12.63,17.38
0.99,0.9,-5.84,20.01
0.991,-0.39,0,14.44
0.992,4.31,-6.35,7.02
0.993,-2.67,4.51,5.81
0.994,1.49,1.57,4.82
0.995,2.04,0.47,2.43
0.996,2.47,2.94,2.47
0.997,4.31,0.94,4.63
0.998,4.59,-6.16,8.2
0.999,1.84,-11.41,16.12
1,-0.9,-1.18,19.85
1.001,1.53,-9.81,10.67
1.002,-1.61,-6.28,4.31
1.003,-1.77,-3.02,2.86
1.004,-2.2,-3.88,1.29
1.005,-4.04,-5.14,0.9
1.006,-4.12,-4,3.37
1.007,-3.14,-7.06,8.71
1.008,-6,-9.57,14.75
1.009,-0.35,-10.67,19.93
1.01,0.35,-3.18,18.04
1.011,1.18,-4,7.92
1.012,0.12,0.16,3.92
1.013,1.45,1.33,4.55
1.014,3.73,2.04,3.8
1.015,4.04,0.2,2.24
1.016,3.1,1.96,4.12
1.017,2.31,-3.84,7.06
1.018,2.9,-14.67,17.3
1.019,-2.43,1.65,20.01
1.02,2.2,-10.83,10.55
1.021,-0.12,-8.94,5.02
1.022,-2.08,-2.59,3.73
1.023,-0.47,-4.86,1.37
1.024,-2.08,-5.88,0.43
1.025,-3.73,-2.67,2.63
1.026,-2.16,-4.75,6.12
1.027,-4.82,-8.98,8.24
1.028,-1.45,-9.57,19.38
1.029,-0.67,-6.43,19.38
1.03,0.43,-3.57,10.12
1.031,-0.59,-1.18,5.1
1.032,0,1.88,3.18
1.033,2.28,2.12,2.86
1.034,3.65,1.18,1.92
1.035,4.16,0.2,2.71
1.036,4.86,-0.59,6.67
1.037,5.53,-16.36,13.06
1.038,5.65,-7.53,20.01
1.039,1.65,-3.96,17.42
1.04,2.94,-12.83,7.14
1.041,-1.73,-3.18,6.24
1.042,0.08,-3.69,4.04
1.043,-2.59,-5.06,0.59
1.044,-4.35,-4.86,0.98
1.045,-2.08,-5.06,5.06
1.046,-6.2,-11.14,9.41
1.047,-3.18,-9.41,19.02
1.048,0.59,-10.67,19.93
1.049,0.86,-2.04,11.34
1.05,0.39,-1.69,3.22
1.051,0.43,1.37,1.61
1.052,3.1,2.59,2.43
1.053,2.9,2.39,2.08
1.054,4.16,0.43,2.9
1.055,3.61,-1.69,5.65
1.056,5.92,-14.79,17.1
1.057,2.08,-2.16,20.01
1.058,2.51,-4.82,16.91
1.059,3.96,-11.02,9.06
1.06,0,-4.51,7.26
1.061,-1.18,-2.79,3.49
1.062,-2.51,-4.59,0.55
1.063,-4.71,-3.96,0.75
1.064,-4.35,-4.75,3.41
1.065,-6.08,-8.79,7.02
1.066,-6.08,-8.08,17.22
1.067,-2.43,-10.71,16.99
1.068,-2.43,-0.78,12
1.069,1.49,-3.49,5.57
1.07,0.08,1.8,4.04
1.071,0.9,3.06,3.96
1.072,2.86,1.77,3.06
1.073,3.84,1.29,4.31
1.074,4.35,-0.27,4.79
1.075,5.57,-12.91,9.65
1.076,5.69,-6.12,20.01
1.077,1.02,0.08,20.01
1.078,5.33,-11.53,11.3
1.079,-2.28,-3.3,6.94
1.08,-1.84,-4.71,5.18
1.081,-3.84,-5.73,1.88
1.082,-5.26,-5.61,0.24
1.083,-3.77,-5.73,3.45
1.084,-4.12,-3.88,8.79
1.085,-2.82,-8.43,17.77
1.086,-1.02,-6.39,19.46
1.087,-0.59,-1.29,15.85
1.088,0.78,-3.26,7.02
1.089,-0.47,0.24,3.3
1.09,1.92,2.12,2.63
1.091,3.73,1.8,1.92
1.092,3.18,0.31,1.49
1.093,3.61,-1.77,4.28
1.094,3.88,-9.26,11.26
1.095,2.43,-2.82,17.85
1.096,4.12,-4.98,17.97
1.097,3.8,-9.41,14.47
1.098,-1.29,-5.61,9.14
1.099,-0.59,-4.39,4.67
1.1,-1.96,-4.12,0.24
1.101,-2.9,-5.81,-0.55
1.102,-3.49,-4.55,1.14
1.103,-3.49,-3.77,7.18
1.104,-8.79,-15.22,11.1
1.105,-1.84,-6.86,20.01
1.106,-2.12,-1.88,16.4
1.107,2.31,-3.77,6.59
1.108,2.04,0.9,5.06
1.109,2.35,2.2,3.96
1.11,3.14,1.84,2.79
1.111,3.92,0.31,2.55
1.112,4.71,-1.73,5.77
1.113,2.2,-6.55,7.37
1.114,6.28,-8.94,19.69
1.115,-2.51,-4.28,15.73
1.116,-1.33,-8.67,7.81
1.117,0.04,-9.49,5.33
1.118,-3.22,-4.98,5.18
1.119,-3.8,-6.55,2.71
1.12,-5.88,-7.53,2.2
1.121,-6.47,-4.98,4.59
1.122,-6.12,-10.71,10.79
1.123,-1.22,-6.98,20.01
1.124,0.75,-4.86,19.3
1.125,7.49,-5.1,10.83
1.126,2.75,1.18,5.1
1.127,4.12,1.92,4.04
1.128,1.96,2.86,1.57
1.129,2.2,1.88,0.08
1.13,3.22,-0.35,1.22
1.131,3.8,-1.65,6.24
1.132,1.96,-9.96,10.87
1.133,1.69,-6.39,18.95
1.134,-2.59,-5.88,14.24
1.135,-0.75,-9.06,9.49
1.136,-0.35,-6.83,5.65
1.137,0,-6.32,4.71
1.138,-2.35,-4.94,2.9
1.139,-5.06,-3.8,2.35
1.14,-2.55,-5.02,6.32
1.141,-5.06,-5.53,8.2
1.142,-3.8,-11.1,15.14
1.143,0.86,-8.55,19.34
1.144,-0.35,0.2,11.26
1.145,2.43,-1.73,4.35
1.146,0.08,2,2.59
1.147,4.39,2.71,3.49
1.148,5.49,2.08,2.79
1.149,5.02,0.47,3.06
1.15,6.94,-4.2,6.63
1.151,5.81,-14.24,15.14
1.152,4.31,-4.75,20.01
1.153,0.47,-6,14.67
1.154,1.26,-10.67,6.04
1.155,-0.75,-5.61,3.92
1.156,-1.26,-4.28,3.41
1.157,-3.53,-3.8,2.12
1.158,-5.65,-3.37,1.84
1.159,-3.22,-4.43,6.98
1.16,-7.02,-9.85,10.47
1.161,-3.61,-10.04,18.48
1.162,-0.75,-7.49,17.3
1.163,0.27,-1.8,10.08
1.164,2.08,-2.47,3.53
1.165,0.82,1.37,2.2
1.166,4.71,1.73,3.3
1.167,3.88,2,1.73
1.168,3.61,0.98,0.9
1.169,5.22,-2.31,1.69
1.17,6,-12.79,10.67
1.171,8.2,-6.86,20.01
1.172,3.18,-6,20.01
1.173,4.47,-10.79,15.18
1.174,-0.04,-6.63,7.61
1.175,-3.88,-5.77,1.06
1.176,-4.28,-5.26,-0.16
1.177,-5.53,-1.69,0.67
1.178,-3.06,-2.39,3.69
1.179,-3.8,-9.06,8.47
1.18,-2.67,-8.36,16.71
1.181,0,-7.49,15.89
1.182,0.39,-2.04,10.2
1.183,1.22,-2.98,4
1.184,0.47,1.41,2.86
1.185,3.3,1.8,2.94
1.186,4.75,0.63,2.39
1.187,4.94,-0.24,2.86
1.188,6.28,-3.65,4
1.189,5.33,-12.67,12.98
1.19,5.88,-3.1,20.01
1.191,1.45,-6.67,17.69
1.192,3.14,-11.53,11.81
1.193,0.27,-5.49,7.81
1.194,-1.92,-4.55,2.71
1.195,-2.98,-4.31,0.67
1.196,-4.39,-2.51,1.06
1.197,-3.84,-3.1,3.14
1.198,-5.33,-9.57,8.32
1.199,-1.73,-6.71,17.57
1.2,-1.45,-4.2,18.01
1.201,1.18,-2.71,8.79
1.202,2.24,-3.61,4.35
1.203,1.26,2.28,3.88
1.204,3.57,3.06,4.35
1.205,3.8,1.18,2.63
1.206,5.18,-1.33,3.14
1.207,6.67,-2.75,6.79
1.208,5.1,-11.89,12.67
1.209,6.47,-4,20.01
1.21,1.61,-6.16,14.91
1.211,3.53,-10.04,11.49
1.212,0.16,-6.2,8.94
1.213,-1.96,-4.12,4.47
1.214,-2.35,-4.12,1.14
1.215,-3.88,-3.45,0.59
1.216,-3.65,-3.26,2.24
1.217,-5.22,-8.83,7.41
1.218,-2.59,-8.67,17.06
1.219,-0.27,-7.73,18.4
1.22,1.53,-1.14,11.53
1.221,1.65,-2.63,5.69
1.222,0.47,0.63,2.71
1.223,3.41,2,3.06
1.224,4.98,2.08,3.18
1.225,5.22,-0.31,3.22
1.226,6.79,-3.65,5.33
1.227,4.75,-10.55,10.55
1.228,4.47,-4.63,20.01
1.229,2.47,-6.35,15.81
1.23,3.65,-11.02,9.14
1.231,0.94,-6.79,7.61
1.232,0.08,-4.12,5.06
1.233,-1.18,-3.14,1.22
1.234,-3.96,-4.79,-0.27
1.235,-4.9,-3.18,1.8
1.236,-5.06,-6.75,5.57
1.237,-3.73,-10,15.38
1.238,-1.45,-10.04,18.16
1.239,1.88,-3.92,15.3
1.24,3.1,-5.33,7.88
1.241,0.63,-0.63,4.47
1.242,1.33,2.35,3.41
1.243,3.77,1.65,2.2
1.244,3.73,0.47,1.33
1.245,4.9,0.67,2.71
1.246,7.02,-2.9,5.06
1.247,6.32,-12.24,12.08
1.248,4.16,-2.63,19.97
1.249,5.26,-4.86,15.97
1.25,4.86,-9.65,10.12
1.251,0.94,-4.59,7.61
1.252,0,-4.2,4.24
1.253,-2,-5.06,1.84
1.254,-4.55,-4.12,1.65
1.255,-4.04,-4.51,3.45
1.256,-2.43,-6.12,8.2
1.257,-4.75,-10.55,17.34
1.258,2.94,-11.45,19.5
1.259,0.55,-3.06,12.79
1.26,1.73,-3.22,4.9
1.261,-0.16,0.59,2.2
1.262,0.98,2.51,1.18
1.263,3.02,2.35,1.37
1.264,3.65,1.57,1.49
1.265,5.84,-2.86,5.45
1.266,6.28,-4.75,10.55
1.267,7.18,-13.53,17.06
1.268,1.57,-5.92,13.96
1.269,1.65,-8.08,9.06
1.27,2.59,-11.49,9.69
1.271,-0.2,-3.92,8.32
1.272,-2.39,-3.84,2.51
1.273,-4.63,-5.77,-0.31
1.274,-4.9,-4.08,1.18
1.275,-3.61,-4.98,4.2
1.276,-6.08,-12.98,12.55
1.277,1.37,-11.22,20.01
1.278,0.35,-4.31,18.24
1.279,2.12,-3.06,7.02
1.28,1.37,-2.04,2.51
1.281,0.86,0.82,0.35
1.282,4.12,2.43,0.67
1.283,3.84,1.37,-0.08
1.284,3.61,0.75,1.29
1.285,6.12,-2.51,4.98
1.286,4.55,-12.83,10.67
1.287,8.32,-10.51,20.01
1.288,2.63,-3.49,20.01
1.289,2.47,-10.79,10.51
1.29,-0.31,-6.08,5.18
1.291,-2.31,-4.51,1.73
1.292,-3.57,-6.2,-0.71
1.293,-4.98,-3.69,1.53
1.294,-2.55,-6.08,6.9
1.295,-4.35,-10.08,8.63
1.296,-3.8,-13.85,15.22
1.297,1.45,-12.55,17.46
1.298,-0.94,0.39,10.51
1.299,2.2,-1.22,3.33
1.3,1.61,1.65,1.22
1.301,3.33,2.35,1.37
1.302,5.14,0.9,1.37
1.303,4.94,0.16,4.24
1.304,5.77,-3.26,5.77
1.305,7.45,-15.77,14.08
1.306,3.88,-2.31,20.01
1.307,1.84,-7.41,16.12
1.308,3.06,-12.36,10.08
1.309,-1.37,-5.06,7.41
1.31,-2.79,-5.69,2.63
1.311,-3.88,-5.26,0.08
1.312,-3.88,-4.71,1.18
1.313,-2.59,-4.98,5.65
1.314,-5.22,-8.71,10.75
1.315,-1.65,-11.49,17.93
1.316,-0.47,-8.71,16.91
1.317,1.77,-3.49,9.14
1.318,0.78,-2.39,3.8
1.319,-0.27,2.2,1.45
1.32,4.04,2.39,1.96
1.321,3.96,1.29,1.14
1.322,4.82,0.27,2.71
51.99641,4.9,-4.47,5.49
1.325,4.9,-14.98,11.26
1.326,6.39,-6.35,20.01
1.327,1.49,-5.41,15.14
1.328,2.9,-11.38,7.65
1.329,0.08,-5.02,6.55
1.33,0.08,-2.86,4.04
1.331,-1.45,-3.92,0.04
1.332,-3.84,-3.69,0.39
1.333,-2.75,-3.14,3.14
1.334,-6.71,-14.2,5.06
1.335,1.06,-8.87,20.01
1.336,0.82,-1.49,20.01
1.337,3.3,-4.51,10.87
1.338,5.1,-4.71,8.12
1.339,1.29,-0.9,4.94
1.34,2.75,-0.82,2.35
1.341,2.94,-0.27,1.26
1.342,3.77,-0.98,0.9
1.343,5.3,-3.1,4.43
1.344,4.75,-4.86,7.41
1.345,5.92,-8.9,13.69
1.346,2.98,-2.43,13.77
1.347,1.8,-5.26,8.83
1.348,3.84,-8.51,7.61
1.349,-0.47,-6.04,7.81
1.35,0.9,-6.24,9.34
1.351,0.16,-5.69,9.3
1.352,-1.8,-4.71,6.55
1.353,-0.86,-5.14,4.51
1.354,-1.14,-5.45,4.43
1.355,-0.71,-5.18,6.16
1.356,-1.37,-6.67,8.24
1.357,-0.9,-6.79,15.53
1.358,-0.31,-1.8,16.48
1.359,1.33,-2.43,12.43
1.36,2.43,-2.51,7.61
1.361,0.67,-1.8,4.75
1.362,0.75,-2.16,3.61
1.363,1.29,-3.33,4.9
1.364,0.75,-2.59,7.18
1.365,2.39,-3.77,10.16
1.366,2.51,-4.79,9.18
1.367,1.57,-5.02,7.22
1.368,1.02,-5.61,6.24
1.369,0.43,-5.18,6.79
1.37,0.67,-5.18,7.73
1.371,0.98,-4.67,7.69
1.372,1.22,-5.14,6.79
1.373,2.31,-6.04,7.1
1.374,2.9,-6.12,8.16
1.375,2.82,-5.06,8.67
1.376,2.24,-4.63,7.81
1.377,2.16,-4.82,6.86
1.378,1.92,-4.12,7.02
1.379,2.31,-4.16,7.45
1.38,2.43,-4.51,7.26
1.381,2.67,-5.1,6.98
1.382,2.79,-4.9,7.85
1.383,2.51,-4.55,8.2
1.384,2.35,-4.28,8.24
1.385,2.67,-3.73,8.75
1.386,2.28,-3.61,8.2
1.387,2,-3.84,7.45
1.388,1.69,-3.88,7.3
1.389,1.92,-4.12,7.61
