NAME:,running1,,
0.678,-5.1,-8.28,9.02
0.679,-0.82,-6.98,16.32
0.68,-1.92,-4.35,15.73
0.681,2.51,-3.65,11.38
0.682,0.63,-1.57,9.14
0.683,0.86,2.2,8.2
0.684,1.73,-0.04,5.88
0.685,1.02,0.12,4.16
0.686,2,0.67,4.28
0.687,2.63,-2.16,5.18
0.688,0.59,-6.47,12.16
0.689,0.2,-3.61,14.24
0.69,0.31,-7.88,10.12
0.691,0.82,-7.49,9.38
0.692,-1.88,-5.06,7.81
0.693,0.51,-6.16,4.71
0.694,-0.47,-5.84,2.55
0.695,-2.35,-3.33,2.28
0.696,-3.37,-3.73,2.75
0.697,-4.04,-7.06,6.51
0.698,-2.51,-11.26,16.63
0.699,0.04,-6.83,20.01
0.7,-0.71,-2.51,15.49
0.701,1.92,-4.82,8
0.702,-1.18,1.22,4.94
0.703,2.55,0.82,5.49
0.704,2.55,-0.27,4.82
0.705,1.1,0.12,4.86
0.706,1.53,0.31,5.69
0.707,2.55,-6.47,9.14
0.708,1.14,-2.75,14.12
0.709,-1.37,-3.22,12.67
0.71,1.73,-11.1,9.85
0.711,-0.67,-7.26,9.14
0.712,-1.41,-3.14,6.32
0.713,-1.37,-5.41,2.67
0.714,-2.59,-4.82,2.24
0.715,-3.22,-3.53,2.39
0.716,-3.1,-5.02,3.26
0.717,-4.51,-11.34,8.39
0.718,-0.63,-8.28,20.01
0.719,-2.31,-2.82,18.67
0.72,0.78,-3.65,11.57
0.721,0.71,-3.41,7.69
0.722,-0.04,1.69,6.55
0.723,2.43,-0.2,5.45
0.724,1.14,0.67,4.16
0.725,2.43,0.86,3.8
0.726,3.41,-0.67,4.55
0.727,2.43,-4.28,7.73
0.728,2.16,-6.83,13.93
0.729,-2.12,-5.37,12
0.73,1.02,-7.53,10.98
0.731,0.08,-8.16,8.9
0.732,-1.88,-4.75,6.35
0.733,-1.77,-4.43,3.77
0.734,-2.71,-5.81,3.57
0.735,-3.88,-4.04,3.1
0.736,-3.02,-6.04,4.63
0.737,-5.37,-9.77,8.98
0.738,1.33,-8.43,19.93
0.739,-0.86,-3.22,19.81
0.74,1.29,-1.88,11.96
0.741,1.57,-2.79,7.88
0.742,0.08,2.04,6.35
0.743,2.08,0.04,5.88
0.744,0.9,0.67,4.47
0.745,2.55,-0.27,4.04
0.746,2.51,0,4.51
0.747,1.88,-7.26,10.32
0.748,2.2,-5.14,14
0.749,-3.33,-5.84,10.79
0.75,2.16,-8.83,11.92
0.751,-1.49,-4.94,10.08
0.752,-1.73,-4.71,4.67
0.753,0.63,-6.43,2.24
0.754,-2.31,-4.24,1.92
0.755,-3.02,-2.71,1.69
0.756,-2.71,-5.57,4.47
0.757,-2.47,-11.61,14.4
0.758,0.08,-6.51,20.01
0.759,-3.33,-2.35,14.67
0.76,3.41,-7.06,11.89
0.761,-1.96,0.86,8.43
0.762,0.24,0.43,5.61
0.763,1.96,0.2,3.8
0.764,1.8,0.59,2.31
0.765,2.28,0.43,2.98
0.766,3.3,-2.31,6.9
0.767,-0.04,-6.71,13.93
0.768,-2.31,-0.71,14.51
0.769,4.71,-8.63,12.43
0.77,0.47,-8.83,7.61
0.771,-1.37,-2.04,7.34
0.772,-0.24,-3.1,6.24
0.773,-0.94,-5.3,4.35
0.774,-3.1,-3.8,3.22
0.775,-2.71,-5.77,5.69
0.776,-3.18,-9.57,10.71
0.777,-1.8,-5.84,20.01
0.778,-2.43,-2.94,17.1
0.779,2.71,-4,12.28
0.78,0.47,-3.8,5.81
0.781,-0.35,0.24,4.04
0.782,2.35,-0.08,3.61
0.783,0.78,0.78,3.14
0.784,2.2,-0.12,2.59
0.785,2.47,-0.9,3.69
0.786,3.18,-2.75,8.2
0.787,1.14,-7.37,15.89
0.788,-2.08,-2,15.06
0.789,2.86,-8.67,9.73
0.79,1.26,-11.18,7.53
0.791,-0.47,-3.3,7.57
0.792,-0.67,-3.45,4.86
0.793,-2.2,-3.61,4.08
0.794,-3.3,-3.37,3.41
0.795,-3.8,-4.59,4.16
0.796,-1.88,-7.22,7.26
0.797,-2.55,-7.53,14.36
0.798,-2.71,-6.12,14.95
0.799,0.43,-5.3,15.34
0.8,0.75,-3.3,13.26
0.801,-2.35,0.55,8.55
0.802,2.08,-1.29,5.02
0.803,2.24,-0.59,2.98
0.804,2,-0.75,2.16
0.805,1.18,0.47,4.79
0.806,2.86,-1.96,6.28
0.807,0.12,-7.53,13.42
0.808,-2.98,-3.3,12.04
0.809,3.41,-8.79,9.69
0.81,1.92,-8.87,6.39
0.811,-0.78,-3.26,5.41
0.812,-0.16,-2.9,5.57
0.813,-1.49,-3.26,3.22
0.814,-2.08,-3.77,3.33
0.815,-1.61,-4.51,5.73
0.816,-3.45,-8.16,11.26
0.817,-1.8,-7.1,19.85
0.818,-5.06,-1.73,16.28
0.819,2.9,-6.67,12.47
0.82,0.94,-4.47,9.65
0.821,-0.9,2,7.22
0.822,2.71,-1.06,5.81
0.823,1.22,0.31,4.24
0.824,1.37,0.04,3.33
0.825,2.12,0.2,4.59
0.826,3.1,-2.08,6.55
0.827,1.73,-10.4,12.43
0.828,-0.12,-2.51,15.38
0.829,0.27,-5.88,10.67
0.83,1.18,-7.57,5.69
0.831,-0.78,-5.1,3.37
0.832,-0.67,-2.2,4.16
0.833,-1.69,-3.88,3.69
0.834,-2.98,-4.67,3.84
0.835,-2.86,-4.12,6.04
0.836,-2.35,-9.3,11.85
0.837,0.55,-5.73,19.69
0.838,-1.8,-5.45,15.57
0.839,0.71,-4.28,12.43
0.84,1.02,-2.67,7.96
0.841,-0.39,0.35,5.88
0.842,2.51,0.12,6.16
0.843,2.12,-0.35,4.86
0.844,1.41,0.04,4.39
0.845,1.77,0,5.84
0.846,3.8,-2.12,8.83
0.847,1.49,-9.49,12.91
0.848,-1.02,-4.08,13.53
0.849,0.55,-4.9,9.65
0.85,0.98,-7.92,3.88
0.851,-1.41,-4.79,2.2
0.852,-0.51,-3.45,3.61
0.853,-1.18,-3.53,4.79
0.854,-3.96,-4.2,3.84
0.855,-1.53,-5.37,9.89
0.856,-1.73,-6.86,18.16
0.857,-0.08,-7.53,16.83
0.858,-1.49,-4.94,11.1
0.859,1.49,-5.3,8.2
0.86,-0.39,-0.75,7.92
0.861,-0.31,0.78,6.16
0.862,2.12,-1.14,4.24
0.863,2.31,-1.14,3.88
0.864,1.29,-0.35,5.37
0.865,3.1,-1.65,7.06
0.866,0.04,-10.98,13.77
0.867,-2.08,-2.79,15.49
0.868,0.2,-7.81,9.65
0.869,0.86,-8.51,3.37
0.87,-0.9,-5.22,2.2
0.871,-0.71,-2.47,3.69
0.872,-1.88,-3.02,3.02
0.873,-2.79,-4.39,3.53
0.874,-1.02,-4.12,7.26
0.875,-3.22,-10.32,12.51
0.876,-0.98,-8.39,18.12
0.877,-4.04,-4.55,12.98
0.878,2.59,-4.82,8.79
0.879,0.47,-1.69,5.88
0.88,-0.24,1.8,4.31
0.881,3.18,-0.86,5.02
0.882,0.94,-0.71,4.79
0.883,1.45,-0.86,6.86
0.884,3.49,-2.51,8.51
0.885,-0.2,-6.75,17.34
0.886,-1.33,-1.57,17.18
0.887,0.08,-7.49,9.34
0.888,0.94,-8.83,3.73
0.889,-0.94,-3.22,2.55
0.89,-0.43,-2.63,2.75
0.891,-1.57,-4.16,3.92
0.892,-3.49,-2.79,3.69
0.893,-1.41,-4.71,7.73
0.894,-4.28,-9.06,14
0.895,-2.16,-6.51,16.67
0.896,-4.39,-3.77,12.08
0.897,2.28,-5.02,9.14
0.898,-0.98,0.08,7.06
0.899,0.78,0.63,5.53
0.9,2.04,-2.24,5.02
0.901,0.55,-0.2,4.63
0.902,1.84,0.08,6.2
0.903,2.55,-0.67,6.75
0.904,-0.12,-9.1,14.83
0.905,-2.71,-0.39,19.18
0.906,0.75,-6.43,13.45
0.907,-0.9,-7.22,7.1
0.908,-0.12,-2.79,3.49
0.909,2.75,-4.39,4.47
0.91,-2.04,-4.12,2.71
0.911,-2.28,-4.98,3.92
0.912,-2,-4,5.88
0.913,-1.77,-8.98,11.02
0.914,-2.24,-5.49,18.71
0.915,-4.9,-3.14,15.34
0.916,2.47,-5.3,11.26
0.917,0.35,-2.12,7.69
0.918,0.04,1.02,5.49
0.919,3.26,-0.27,5.26
0.92,1.29,0.51,4.2
0.921,2.08,-0.43,4.08
0.922,1.8,-0.67,6.04
0.923,3.3,-4.04,9.38
0.924,0.08,-7.49,15.53
0.925,-2,-2.55,15.3
0.926,1.06,-7.81,9.06
0.927,1.22,-7.73,4.94
0.928,0.04,-3.57,3.37
0.929,-1.26,-2.63,3.53
0.93,-2.31,-4.2,3.22
0.931,-3.65,-4.86,4.31
0.932,-2.43,-4.51,7.81
0.933,-3.61,-10.71,14.75
0.934,-2.86,-4.08,17.5
0.935,-1.22,-2.35,12.79
0.936,3.1,-6.08,7.06
0.937,-0.9,-0.04,5.18
0.938,1.53,0.9,5.69
0.939,2.16,-0.04,5.26
0.94,0,-0.59,4.55
0.941,1.69,0.04,6.63
0.942,3.53,-6.08,9.89
0.943,0.55,-6.32,15.93
0.944,-1.77,-1.53,12.59
0.945,1.45,-10.12,6.35
0.946,-0.51,-5.33,6.67
0.947,-1.18,-1.18,5.81
0.948,-1.33,-4.39,3.57
0.949,-1.37,-3.3,3.22
0.95,-2.82,-4.63,2.75
0.951,-2.08,-4.79,8.04
0.952,-2.98,-9.77,13.93
0.953,-0.98,-8.98,18.79
0.954,-6,-2.63,12.71
0.955,1.84,-5.92,9.41
0.956,-1.33,0.43,7.96
0.957,-1.14,2.08,6.32
0.958,3.02,-1.18,4.39
0.959,0.55,-0.78,2.94
0.96,1.22,-0.47,5.88
0.961,2.9,-2.63,8.24
0.962,-1.69,-6.71,14.71
0.963,-2.63,-1.14,12.79
0.964,0.75,-8.39,7.92
0.965,0.39,-9.3,3.57
0.966,-1.41,-2.31,5.22
0.967,-0.71,-2.86,6.08
0.968,-2.75,-4.43,4.67
0.969,-2.04,-4.16,4.24
0.97,-1.1,-3.77,7.96
0.971,-4.79,-9.26,10.32
0.972,-1.96,-8.55,17.85
0.973,-5.06,-4.98,14.87
0.974,-1.22,-5.3,10.51
0.975,1.49,-3.92,8.59
0.976,-1.96,1.84,5.22
0.977,2.51,-0.67,3.92
0.978,1.84,0.2,3.57
0.979,1.06,1.41,3.84
0.98,2.08,-0.71,5.77
0.981,2,-9.06,11.14
0.982,-2.39,-5.37,14.63
0.983,-0.86,-4.35,12.2
0.984,0.35,-8.75,5.53
0.985,-0.94,-6.63,4.51
0.986,0.31,-0.55,9.45
0.987,-1.33,-3.57,6.79
0.988,-2.43,-4.63,3.69
0.989,-1.61,-4.2,4.9
0.99,-1.37,-4.51,7.45
0.991,-3.22,-8.71,14.95
0.992,-2.59,-6.28,16.48
0.993,-3.1,-3.49,10.98
0.994,1.92,-5.22,8.87
0.995,-1.22,0.27,7.22
0.996,0.78,1.18,5.81
0.997,3.53,-1.65,5.14
0.998,0.24,0.75,3.41
0.999,1.96,-0.43,4.75
1,3.02,-0.82,6.35
1.001,0.82,-9.73,12.87
1.002,-0.47,-3.53,17.22
1.003,-1.45,-6.71,12.04
1.004,0.98,-7.73,6.86
1.005,-0.9,-4.94,3.37
1.006,0.08,-3.06,5.18
1.007,-0.63,-2.86,4.82
1.008,-2.28,-3.65,2.86
1.009,-2.35,-4.12,4.2
1.01,-1.61,-5.1,8.83
1.011,-2.2,-10.94,18.04
1.012,-0.86,-6.86,17.73
1.013,-2.71,-5.81,8.94
1.014,0.75,-6.67,7.02
1.015,-1.69,-0.35,6.98
1.016,-1.22,2.51,5.37
1.017,2.51,-2.31,3.92
1.018,0,-0.35,2.63
1.019,1.65,0.63,4.28
1.02,2.9,-4.12,5.73
1.021,-0.9,-11.81,12.4
1.022,-0.59,-2.2,18.44
1.023,0.31,-9.69,11.96
1.024,0.08,-7.61,5.61
1.025,-0.82,-1.65,4.63
1.026,-0.12,-1.88,4.31
1.027,-1.06,-2.67,2.98
1.028,-2.16,-2.79,3.41
1.029,-1.69,-4.28,7.65
1.03,-1.88,-9.02,13.3
1.031,-0.27,-8.55,20.01
1.032,-2.98,-3.69,18.71
1.033,-0.2,-4.67,11.38
1.034,-0.9,-3.49,4.82
1.035,-0.2,0.94,3.1
1.036,2.04,0.86,3.26
1.037,1.73,-0.04,3.3
1.038,1.61,-0.98,4.04
1.039,0.39,0.63,5.81
1.04,3.1,-4.63,10.32
1.041,-0.31,-5.65,16.08
1.042,-1.96,-4.39,14.08
1.043,0.67,-9.38,8.59
1.044,-1.06,-6.35,4.28
1.045,-0.86,-2.67,4.08
1.046,0.47,-2.59,5.06
1.047,-0.2,-3.84,3.65
1.048,-2.67,-4.59,3.73
1.049,-0.9,-3.61,7.77
1.05,-3.37,-10.94,13.02
1.051,-0.94,-7.61,18.87
1.052,-4.24,-3.53,15.18
1.053,1.53,-4.35,10.12
1.054,-0.59,-2.04,6.16
1.055,0.12,1.06,5.14
1.056,2.9,0.12,4.79
1.057,0.82,-0.9,3.41
1.058,1.45,0.27,4.67
1.059,1.57,1.26,6.32
1.06,2.28,-7.88,9.89
1.061,-1.06,-4.43,17.53
1.062,-5.02,-3.8,12.43
1.063,1.88,-8.59,8.39
1.064,1.53,-7.49,6.71
1.065,-1.02,-0.59,6.24
1.066,-1.57,-2.86,2.82
1.067,-0.9,-3.49,1.57
1.068,-1.65,-3.06,2.04
1.069,-0.59,-4.67,5.61
1.07,-2.43,-10.94,12.36
1.071,-0.24,-6.39,19.85
1.072,-2.16,-5.57,14.47
1.073,1.37,-6.86,12.24
1.074,-0.39,-2.2,11.06
1.075,-0.16,0.75,7.18
1.076,1.77,0.2,4.04
1.077,1.22,-0.04,2.47
1.078,0.82,0.12,2.24
1.079,2.86,-0.16,4.67
1.08,1.06,-7.61,10.2
1.081,-0.55,-2.51,16.24
1.082,0.55,-7.37,12.87
1.083,2.51,-11.06,11.92
1.084,-0.82,-3.3,8.94
1.085,0.78,-3.18,7.69
1.086,-0.16,-3.57,4.9
1.087,-1.14,-5.14,1.77
1.088,-1.45,-5.69,1.96
1.089,-2.2,-3.77,3.45
1.09,-2.67,-6.32,10.47
1.091,-1.06,-6,18.48
1.092,-1.8,-2.55,18.95
1.093,0.71,-3.49,12.04
1.094,0.39,-1.29,6.86
1.095,0.75,-0.39,5.1
1.096,1.1,0.63,3.96
1.097,2.08,0.08,2.98
1.098,1.06,0.39,2.51
1.099,1.53,0.86,3.92
1.1,3.18,-0.51,5.3
1.101,1.92,-8,10.79
1.102,-0.27,-3.37,16.48
1.103,1.61,-3.88,15.53
1.104,2.98,-8.63,10.16
1.105,-0.08,-5.53,6.28
1.106,-0.47,-4.04,4.75
1.107,-1.88,-5.37,3.65
1.108,-3.06,-3.57,3.53
1.109,-3.14,-3.73,5.3
1.11,-1.77,-6.67,7.45
1.111,-2.2,-7.85,17.77
1.112,-4,-2.67,17.14
1.113,0.9,-4.43,11.1
1.114,2,-5.18,8.51
1.115,-1.1,1.77,4.9
1.116,1.57,0.12,4.24
1.117,2.31,0.63,4.67
1.118,1.88,0.51,4.04
1.119,4.39,1.22,4.55
1.12,6.98,-0.9,3.41
1.121,-0.43,-9.73,13.57
1.122,-0.16,1.02,19.26
1.123,1.22,-5.88,13.38
1.124,1.69,-6.39,8.67
1.125,-0.04,-3.45,5.3
1.126,-0.08,-3.84,3.88
1.127,-1.02,-4.2,2.16
1.128,-2.82,-3.53,2.04
1.129,-2.47,-4.24,5.18
1.13,-3.41,-9.85,11.06
1.131,-0.31,-6.83,19.77
1.132,-3.88,-3.3,15.38
1.133,0.31,-4.35,11.73
1.134,-0.39,-2.98,7.1
1.135,-0.31,0.78,5.37
1.136,2.9,-0.27,4.94
1.137,0.9,0.08,3.37
1.138,1.88,-0.12,3.1
1.139,1.84,-0.78,5.57
1.14,1.88,-6.35,9.89
1.141,-1.1,-4.39,16.32
1.142,-1.26,-3.92,16.08
1.143,2.98,-8.75,13.1
1.144,0.31,-4.51,10.87
1.145,-1.57,-3.02,7.65
1.146,-1.45,-4.04,2.67
1.147,-1.77,-3.33,0.08
1.148,-3.02,-3.45,-1.06
1.149,-1.29,-4.51,2.86
1.15,-1.61,-4.16,8.39
1.151,-4.31,-6.67,12.36
1.152,-1.88,-8.28,20.01
1.153,1.02,-3.61,19.65
1.154,-1.14,-3.41,9.45
1.155,1.02,-2.79,4.94
1.156,0.98,-0.31,1.96
1.157,1.88,-0.31,0.63
1.158,1.29,1.18,1.18
1.159,1.37,-0.59,2.9
1.16,1.96,-8.28,12.47
1.161,-0.86,-4.16,15.49
1.162,1.06,-7.41,15.89
1.163,2.59,-7.81,11.34
1.164,0.59,-3.02,8.67
1.165,-0.98,-3.22,4.2
1.166,-1.37,-4.16,1.88
1.167,-1.41,-2.75,1.41
1.168,-2.43,-3.26,0.63
1.169,-1.96,-5.65,4.75
1.17,-2.12,-10.08,15.26
1.171,-3.26,-3.3,18.24
1.172,-2.51,-2.55,14.24
1.173,1.88,-5.84,8.16
1.174,-0.75,-1.73,4
1.175,1.53,-0.43,5.26
1.176,0.9,0.51,5.84
1.177,1.33,-0.71,4
1.178,1.53,-1.14,2.51
1.179,0.94,0.98,3.61
1.18,2.16,-5.14,8.98
1.181,0.39,-8.12,13.93
1.182,-3.65,-4.12,16.83
1.183,3.1,-5.53,17.89
1.184,1.41,-8.94,10.9
1.185,-0.75,-2.08,8.39
1.186,-1.53,-3.8,3.88
1.187,-1.1,-5.18,2.2
1.188,-2.86,-5.69,1.53
1.189,-1.77,-3.45,6
1.19,-3.88,-9.22,13.49
1.191,-0.9,-6.9,18.44
1.192,-3.22,-3.22,14.36
1.193,2,-3.84,11.18
1.194,-0.71,-1.69,6.59
1.195,0.12,1.41,5.18
1.196,2.31,0,3.96
1.197,2.08,-0.08,3.33
1.198,1.77,-0.51,3.84
1.199,2.67,-1.84,7.06
1.2,0.75,-10.71,15.34
1.201,-0.59,-2.35,19.34
1.202,-0.16,-7.49,12.28
1.203,1.14,-7.49,6.59
1.204,-0.04,-4.08,3.37
1.205,0.55,-3.45,2.63
1.206,-0.78,-2.47,2.04
1.207,-2.28,-3.18,2.39
1.208,-1.96,-4.79,5.06
1.209,-2.16,-4.59,8.32
1.21,-2.63,-10.51,16.71
1.211,-1.18,-5.73,18.55
1.212,-1.53,-3.84,13.45
1.213,1.06,-4.75,8.04
1.214,-0.9,1.14,5.37
1.215,0.31,2.47,4.55
1.216,4.39,-1.92,3.88
1.217,1.53,-1.53,3.61
1.218,1.02,0.71,5.73
1.219,2.71,-5.92,8.94
1.22,0.04,-9.89,15.1
1.221,-2.67,-1.96,15.69
1.222,0.24,-9.38,10.16
1.223,1.84,-8.24,7.41
1.224,-0.31,-2.43,7.77
1.225,0.24,-2,6.94
1.226,-1.22,-3.92,2.47
1.227,-1.84,-4.86,2.12
1.228,-2.12,-4.75,6.04
1.229,-2.39,-7.1,11.49
1.23,-1.1,-8.28,17.1
1.231,-1.26,-5.06,17.1
1.232,-0.16,-1.92,11.85
1.233,-1.29,-1.33,6.24
1.234,0.43,1.29,3.96
1.235,2.12,0.75,3.02
1.236,1.45,-0.75,1.73
1.237,1.33,-0.31,2.67
1.238,1.61,0.2,6.24
1.239,2,-7.45,11.06
1.24,-1.02,-7.22,12.94
1.241,-1.06,-4.86,13.1
1.242,2.28,-8.39,11.57
1.243,-0.2,-4.59,8.16
1.244,-0.67,-3.37,5.18
1.245,-0.39,-4.55,4.51
1.246,-1.61,-2.55,3.84
1.247,-2.47,-3.84,4.24
1.248,-2.71,-5.3,6.47
1.249,-3.57,-7.81,17.3
1.25,-5.73,-4.28,16.32
1.251,-3.73,-2.94,11.53
1.252,2.94,-6,8.39
1.253,-1.92,0.27,5.3
1.254,1.96,1.14,4.47
1.255,2.59,0,3.88
1.256,0.9,0.78,4.47
1.257,2.04,0.51,5.18
1.258,3.37,-4.39,6.67
1.259,0.86,-8,16.79
1.26,-1.45,-0.67,19.18
1.261,0.55,-5.69,14.24
1.262,0.63,-7.57,6.16
1.263,-1.02,-4.12,2.43
1.264,-1.53,-3.33,3.37
1.265,-2.55,-2.59,4.12
1.266,-2.94,-3.88,3.06
1.267,-1.92,-4.39,6.59
1.268,-2.98,-10.36,13.96
1.269,-0.67,-7.26,19.57
1.27,-3.57,-2.59,14.24
1.271,0.24,-4.08,9.45
1.272,-0.47,-2.39,5.26
1.273,0.71,1.14,4.55
1.274,2.43,0.82,3.65
1.275,2,-0.43,3.92
1.276,1.57,0.43,7.02
1.277,2.43,-3.57,9.14
1.278,0.43,-7.3,16.12
1.279,-0.59,-1.41,15.06
1.28,0.2,-6.67,8.28
1.281,1.37,-6.94,5.33
1.282,0.47,-3.45,7.37
1.283,-1.53,-2.28,5.96
1.284,-1.45,-3.41,3.3
1.285,-1.53,-4.35,2.24
1.286,-1.8,-3.3,5.41
1.287,-3.77,-11.14,11.22
1.288,-3.3,-6.47,17.14
1.289,-5.77,-0.08,14.2
1.29,3.8,-6.43,12.16
1.291,-0.35,-1.06,8.55
1.292,0.55,1.06,6.39
1.293,2.16,-0.16,3.1
1.294,1.73,-0.86,2
1.295,1.65,0.63,2.75
1.296,1.73,-3.92,5.02
1.297,0.04,-9.77,11.26
1.298,-1.18,-4.35,18.67
1.299,1.1,-5.1,14.55
1.3,0.24,-8.36,5.81
1.301,0.82,-4.71,4.9
1.302,0,-2.08,5.18
1.303,-1.33,-3.53,3.26
1.304,-1.65,-3.33,3.14
1.305,-1.61,-2.63,3.73
1.306,-1.61,-6.55,6.12
1.307,-0.67,-8.59,17.02
1.308,-3.33,-4.39,18.44
1.309,0.35,-3.41,15.65
1.31,0.98,-2.94,11.85
1.311,-0.78,0.63,6.32
1.312,1.84,0.78,4.24
1.313,3.14,0,3.45
1.314,2.08,-0.47,1.92
1.315,1.8,-0.47,2.55
1.316,2.75,-3.49,6.28
1.317,1.02,-5.77,14.08
1.318,-1.53,-2.98,13.57
1.319,2.75,-7.18,11.34
1.32,1.77,-6.9,7.37
1.321,0.67,-3.77,5.92
1.322,-1.14,-2.71,3.69
51.99641,-2.39,-4.24,2.59
1.325,-2.31,-2.82,3.22
1.326,-3.33,-3.33,2.98
1.327,-0.75,-4.51,7.1
1.328,-0.31,-5.73,12.75
1.329,-1.06,-13.38,15.02
1.33,-0.71,-10.83,16.91
1.331,-1.22,-1.26,13.96
1.332,0.43,-2.59,13.85
1.333,0.04,1.06,10.32
1.334,2,-0.35,4.39
1.335,3.33,-2.67,2.79
1.336,0.47,1.45,3.88
1.337,2.16,-2.43,5.45
1.338,-0.98,-9.34,12.08
1.339,-3.3,-0.2,13.73
1.34,1.88,-8.28,9.22
1.341,1.96,-9.89,7.61
1.342,-2.51,-2.31,5.84
1.343,-2.08,-2.51,3.65
1.344,-1.96,-4.43,1.92
1.345,-3.45,-3.73,2.24
1.346,-2.08,-4.2,6.55
1.347,-3.41,-10.43,12
1.348,-2,-8,18.67
1.349,-4.16,-5.61,15.46
1.35,0.04,-4.16,11.41
1.351,-0.12,-3.49,6.63
1.352,-0.9,1.33,5.02
1.353,1.02,0.98,5.02
1.354,2.08,-0.08,5.06
1.355,2.51,-0.51,5.73
1.356,2.24,0.43,6.43
1.357,2.16,-7.73,9.3
1.358,0.04,-4.47,15.1
1.359,-0.98,-1.77,14.67
1.36,1.1,-6.83,11.1
1.361,0.35,-6.12,6.79
1.362,-1.33,-4.82,4.9
1.363,-0.82,-4.12,4.71
1.364,-1.57,-3.26,3.96
1.365,-2.63,-3.33,4
1.366,-1.06,-3.61,6.43
1.367,-3.14,-9.38,15.69
1.368,-0.94,-6.43,18.91
1.369,-2.51,-4.35,11.34
1.37,0.82,-4.39,8.9
1.371,-1.96,-0.24,7.1
1.372,-0.43,1.22,5.41
1.373,2.12,-1.41,4.63
1.374,1.65,-1.22,4.59
1.375,1.65,-0.59,6
1.376,3.3,-5.1,6.94
1.377,-2.59,-7.96,10.83
1.378,-2.82,-1.02,13.77
1.379,0.71,-8.24,10.67
1.38,1.53,-7.41,6.9
1.381,-0.31,-4,4.59
1.382,-1.53,-3.53,4.86
1.383,-2.94,-2.82,4.79
1.384,-2.43,-4.04,3.61
1.385,-2.08,-3.96,6.79
1.386,-4,-7.18,11.41
1.387,-1.88,-7.26,17.97
1.388,-5.57,-4.24,14.44
1.389,0.04,-5.18,11.61
1.39,-0.9,-1.29,7.85
1.391,-0.04,0.71,5.06
1.392,2.31,0.08,3.69
1.393,1.69,-0.24,2.75
1.394,2.24,0.12,3.3
1.395,2.55,-0.86,5.22
1.396,0.51,-8.12,13.65
1.397,-2.04,-2.24,17.81
1.398,-2,-5.61,14.55
1.399,1.57,-6.94,8.67
1.4,-1.02,-3.65,2.71
1.401,0.2,-1.69,4.39
1.402,-1.41,-2.86,3.61
1.403,-2.51,-3.06,3.37
1.404,-3.1,-3.14,4.35
1.405,-1.61,-5.18,7.3
1.406,-4.51,-9.45,15.69
1.407,-3.22,-6.63,20.01
1.408,-2.12,-3.37,16.95
1.409,-0.71,-4.12,10.04
1.41,0.31,0.78,6
1.411,1.69,1.1,3.53
1.412,1.49,0.78,2.31
1.413,2.04,0.39,2.67
1.414,2.82,-1.29,4.63
1.415,3.84,-1.45,8.39
1.416,0.75,-8.39,15.1
1.417,-1.33,-2.04,16.04
1.418,-0.35,-5.06,12.94
1.419,1.8,-7.61,7.1
1.42,0.39,-3.77,3.45
1.421,-0.39,-2.43,3.88
1.422,-1.53,-2.63,3.49
1.423,-3.73,-3.61,3.26
1.424,-3.18,-4.28,4.43
1.425,-3.69,-8.51,9.77
1.426,-1.14,-9.3,18.01
1.427,-1.69,-4.98,18.95
1.428,-0.08,-2.35,13.38
1.429,-0.24,-3.69,7.73
1.43,0.08,0.16,5.1
1.431,1.69,0.63,4.35
1.432,2.31,0.86,3.73
1.433,1.14,0.94,3.61
1.434,2.63,0.51,5.3
1.435,1.84,-5.14,12.16
1.436,1.1,-1.61,17.69
1.437,1.57,-4.2,16.32
1.438,3.92,-8.83,11.61
1.439,0.12,-5.41,5.92
1.44,-0.39,-3.45,3.92
1.441,-0.78,-3.41,3.49
1.442,-1.88,-2.86,2.79
1.443,-2.86,-3.8,2.59
1.444,-3.06,-5.06,6.2
1.445,-2.31,-8.24,14.24
1.446,0.35,-9.26,18.59
1.447,-2.28,-2.39,19.06
1.448,1.37,-3.1,12.4
1.449,-0.71,-1.06,6.63
1.45,1.53,0.94,5.49
1.451,2.47,1.8,4.63
1.452,2.55,-0.31,3.06
1.453,2.75,0,3.02
1.454,3.02,0.24,5.92
1.455,2.16,-6.16,9.3
1.456,0.75,-6.24,14.28
1.457,-1.49,-1.77,14.95
1.458,2.24,-8.71,11.3
1.459,0.78,-7.65,5.77
1.46,-0.55,-5.02,4.59
1.461,-0.9,-3.45,4.9
1.462,-2.75,-4.24,3.06
1.463,-2.75,-5.77,3.53
1.464,-3.73,-5.37,5.57
1.465,-5.33,-8.59,11.18
1.466,-0.59,-8.83,19.89
1.467,0.55,-3.84,20.01
1.468,2.47,-2.79,12.87
1.469,-0.31,0.47,5.92
1.47,1.53,1.53,3.88
1.471,1.77,0.94,1.84
1.472,1.37,1.45,0.86
1.473,2.31,0.47,2.12
1.474,3.3,-0.78,5.96
1.475,2.86,-7.57,13.06
1.476,1.8,-4.24,18.63
1.477,-0.63,-6.35,13.73
1.478,1.88,-7.3,10.63
1.479,-1.1,-5.45,7.41
1.48,-1.41,-5.33,5.57
1.481,-1.8,-5.22,2.82
1.482,-2.94,-5.18,0.63
1.483,-3.73,-4.98,0.51
1.484,-2.98,-5.49,3.06
1.485,-5.57,-8.16,9.77
1.486,-0.27,-9.65,18.04
1.487,-0.55,-6.24,18.28
1.488,2.16,-2.98,11.61
